book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
15の愛情物語_original,1.0637422,1.8711127,18.931671,68.0795,50.70482,45.90533,0.84375,13.617240929894038,2.493827160493827,79.0
171.T'beau7_original,2.842968,3.5205066,60.769302,181.94995,99.65657,114.125275,0.59375,27.18382690011122,22.160714285714285,316.0
2024J1_J2J3選手名鑑original,0.03689631,0.13000359,0.85389465,2.361364,67.92018,23.711813,1.0,1.0195716046380339,1.4864864864864864,1.0
2024プロ野球オール写真_名鑑,0.008336939,0.010898459,0.39118937,0.5335641,91.60772,30.844156,0.96875,0.08718766806478681,0.0,0.0
20代で得た知見_original,0.97052634,1.2371948,17.793682,62.113686,33.56854,37.825302,0.71875,9.087278331274163,7.863157894736842,81.0
3分クッキング_original,5.6803255,7.8136067,118.47095,363.54083,267.33362,249.7818,0.59375,49.15419748172626,3.9456521739130435,742.0
47都道府県_女ひとりで行ってみよう,0.63644123,0.80384064,9.232945,40.73224,24.190727,24.718637,0.9375,6.232983333520359,1.267605633802817,38.0
52ヘルツのクジラたち_original,1.0413027,1.4562787,23.471119,66.64337,41.6852,43.933228,0.796875,10.56904114510908,6.219512195121951,109.0
63.3年卓上日誌_original,3.2333555,4.380992,56.310017,206.93475,158.11015,140.45164,0.484375,34.87570676341821,10.896907216494846,278.0
70歳からのスマホの使いこなし術_original,3.9114323,5.3901205,93.884995,250.33167,135.93472,160.05046,0.8125,37.582684488667475,12.669724770642201,560.0
80パターン_英語が止まらない！,0.9156203,1.2382464,17.125507,58.5997,34.123528,36.616245,0.625,9.734477435206868,2.7142857142857144,82.0
87歳現役トレーダーシゲルさんの教え_original,0.4916212,0.6969962,5.572113,31.463757,28.547617,21.861162,0.75,5.479063311789287,6.425,26.0
898ぴきせいぞろい！ポケモン大図鑑_original,1.6146098,2.4932892,38.08404,103.33503,68.044624,69.82123,0.828125,18.300620559840354,3.606741573033708,161.0
AIRLINE_original,1.5474509,2.4495873,26.784824,99.03686,74.55327,66.79165,0.703125,17.320651008529875,5.091836734693878,128.0
B.L.T._original,1.0639232,1.7268935,21.969688,68.09109,56.26749,48.77609,0.96875,12.540176893413518,1.486842105263158,103.0
BE-PAL_original,5.484501,11.515495,114.79939,351.00806,226.95099,230.91948,0.8125,89.26674327147924,3.5161290322580645,563.0
BEGIN_original,1.5301764,2.4020615,24.39574,97.93129,52.668774,58.331936,0.828125,18.151292558246,1.632183908045977,126.0
CAPA_original,1.477345,2.482749,26.546051,94.55008,53.161182,58.08577,0.75,18.240445415018662,4.677083333333333,120.0
CARandDRIVER_original,0.7939867,1.4662445,13.707081,50.815147,35.92119,33.48114,0.796875,10.817628100088443,3.0470588235294116,59.0
CARトップ_original,1.6068289,2.7314804,33.91951,102.83705,54.03566,63.59741,0.796875,19.993576051742266,3.552941176470588,147.0
CQハムラジオ_original,0.39483064,0.70522314,4.455717,25.269161,44.175564,24.633482,1.0,5.641784747254101,0.0,0.0
Cut_original,0.93209684,2.6354778,20.755047,59.654198,55.342274,45.250504,0.96875,20.535637543240384,1.7972972972972974,72.0
Cuugal_original,1.2942184,2.80222,22.758694,82.82998,57.905315,54.497997,0.859375,20.413951631387974,4.683168316831683,90.0
ESSE_original,6.174138,9.350184,126.03437,395.14484,190.51732,237.23218,0.734375,61.31352893564234,6.3578947368421055,662.0
