book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
大ピンチずかん_original,4.2412896,5.431478,91.4056,271.44254,136.44522,166.43112,0.71875,39.58842526650402,3.8705882352941177,528.0
大人のおしゃれ手帖_original,2.6756868,5.873916,44.13002,171.24396,179.56548,131.64648,0.875,38.7612304050728,2.3152173913043477,216.0
大河ドラマ_光る君へ,0.09646383,0.3529174,1.2985435,6.173685,11.22574,6.2326565,0.921875,2.8100132628104793,10.5,6.0
大迫力！異常存在ＳＣＰ大百科_original,0.7712101,0.9259916,11.174062,49.357445,26.067959,28.866488,0.90625,7.087021940214775,6.9021739130434785,52.0
天国大魔境_original,0.11133502,0.32999012,1.5371685,7.125441,12.489113,7.050574,0.890625,2.6265330770817443,20.07547169811321,7.0
天文ガイド_original,1.3331373,2.9194462,19.441528,85.320786,77.35646,60.706257,0.859375,18.69033913202531,5.583333333333333,82.0
天然生活_original,4.5162764,8.300654,96.53963,289.0417,185.63399,190.40509,0.75,59.80558679896907,3.2065217391304346,517.0
女の園の星_original,4.1022067,5.246949,78.209274,262.54123,93.27394,144.6748,0.90625,22.01950640096467,27.349593495934958,344.0
好きを言語化する技術_original,2.8313394,3.5561764,46.224182,181.20572,103.02912,110.15301,0.671875,22.57320764725947,21.58974358974359,223.0
婦人公論_original,5.9931974,11.405703,103.103775,383.56464,323.8105,270.15964,0.765625,57.054745910848034,2.3956043956043955,588.0
婦人画報_original,2.5943973,4.3868594,48.556183,166.04143,138.14743,117.58169,0.796875,27.010006908964737,17.74074074074074,248.0
婿どの相逢席_original,0.56972253,0.6759971,6.67768,36.462242,31.325665,24.821863,0.984375,5.315876378727755,5.068493150684931,22.0
嫌われる勇気_自己啓発の源流「アドラー」,1.1707222,1.4013712,26.803463,74.92622,35.750053,45.82658,0.796875,10.265075212965083,8.144329896907216,124.0
子宝船_original,2.1376796,2.5629334,34.9224,136.8115,178.1254,116.61976,0.84375,17.3713133447341,16.942307692307693,157.0
季節の漢字道_original,1.4484155,3.0540648,22.646097,92.69859,60.86801,58.737568,0.765625,19.038153289134947,4.956521739130435,94.0
宅建士の教科書_2024,0.1770583,0.1847525,1.0991526,11.331731,27.191776,13.207553,1.0,1.4780199056679688,0.0,0.0
宇宙兄弟_original,2.583301,2.7891028,28.622353,165.33127,217.10251,137.0187,1.0,14.336365905071519,16.177966101694917,37.0
安心_original,1.260268,1.8572252,24.643301,80.65715,53.58001,52.960155,0.859375,11.42947258228661,7.745098039215686,108.0
宝塚GRAPH_original,1.2768931,2.2807524,18.103292,81.72116,72.70359,57.50935,0.84375,15.33818107690769,6.806818181818182,78.0
宝石の国_original,10.077603,24.883625,129.01831,644.9666,1160.5283,644.8377,0.359375,199.06426515779603,14.294117647058824,645.0
実は、拙者は_original,1.074486,1.4788342,27.963005,68.767105,47.662292,48.1308,0.96875,10.94122968810031,10.375,90.0
実力検定ナンプレ_original,1.118499,1.8958416,20.149334,71.58394,53.320427,48.35124,0.96875,13.90777064960817,3.2790697674418605,89.0
実力検定中級ナンプレ_original,1.216152,1.5702875,25.938549,77.833725,40.299908,48.024063,0.828125,9.685613913662944,6.191011235955056,122.0
実力番付ナンプレ_original,0.9550614,1.5213199,18.996056,61.123928,33.27468,37.79822,0.828125,9.797738645541179,7.388888888888889,94.0
実用家計簿_original,4.0870814,4.9202056,53.10917,261.5732,333.75342,216.14526,0.21875,38.79506171389345,13.32,263.0
実際にあった怖い話_original,1.2379575,2.8442483,21.290043,79.22928,59.731323,53.41688,0.875,13.052150036890245,3.175,77.0
家庭画報_original,3.7119164,6.3147855,82.074875,237.56265,153.09052,157.576,0.84375,41.60578074872772,14.321100917431192,334.0
家庭画報_プレミアムライト版,1.8040786,2.3427165,26.286432,115.46103,83.153534,74.967,0.578125,14.040990701500995,9.585585585585585,78.0
家計ノート_2025,15.010809,16.262182,208.91895,960.6918,522.0103,563.8737,0.296875,110.5598061430696,23.75862068965517,1032.0
家計簿_2025,6.6708145,7.6329556,86.707184,426.93213,643.7179,385.78574,0.0625,60.801373918387256,3.4625,428.0
家電批評_original,1.218055,1.7701981,16.25018,77.95552,56.813213,50.33964,0.765625,10.262758385979556,3.897727272727273,72.0
将棋界_original,7.0846424,12.30411,135.59763,453.4171,373.56122,320.85867,0.75,48.142220604956016,6.276595744680851,421.0
小学一年生_original,3.3238168,4.3786592,66.05021,212.72427,129.9852,136.25322,0.828125,29.637237965243035,11.019607843137255,335.0
小学生でもわかる世界史_original,0.98151886,1.2441412,17.077812,62.817207,32.87327,37.589428,0.796875,9.303264457402738,9.71264367816092,70.0
小学館のシールくじ_original,3.1151814,4.4152684,46.724815,199.37161,198.6912,148.26254,0.53125,32.065791088961966,30.256,216.0
小学館スペシャル_小学8年生,1.0510226,1.5848829,15.714066,67.26545,42.486763,41.822094,0.828125,12.11791492927842,10.46875,75.0
小説8050_original,0.82016766,1.2337906,12.939665,52.49073,35.67459,33.701664,0.5,8.225236910808002,10.01980198019802,54.0
小説_葬送のフリーレン前奏,0.54449666,0.6947157,7.299733,34.847786,25.548702,22.565407,0.40625,5.4449951652300275,4.222222222222222,28.0
小説機動戦士ガンダムシードフリーダム_original,0.11383368,0.4148144,1.4921484,7.2853556,17.614317,8.797274,0.84375,3.2926326547458404,10.778846153846153,7.0
少女コミック_original,1.5081067,3.1716816,21.777086,96.51883,110.968414,76.42144,0.796875,20.09996885983755,15.397849462365592,79.0
少年A_original,1.5874169,3.5834835,26.627163,101.59468,119.59717,82.60634,0.84375,23.98455960491772,4.977528089887641,110.0
少年と犬_original,1.4952844,1.8552003,29.128738,95.698204,39.405827,54.74426,0.703125,13.069419232528826,24.643478260869564,141.0
少年ガンガン_original,1.235486,3.6054285,18.125238,79.071106,99.06856,65.42163,0.921875,25.25797687647938,3.0253164556962027,76.0
少年サンデー_サンデーＳ,1.7981702,3.8495657,29.014647,115.08289,118.912125,87.66988,0.875,22.14101853670717,1.872093023255814,125.0
少年ジャンプ_ジャンプGIGA,13.359316,64.63437,171.03151,854.9962,1538.5225,854.8501,0.484375,517.0699663029452,15.293577981651376,855.0
少年ジャンプ_夏ジャンプGIGA,0.5818888,0.64414847,14.223045,37.240883,46.31493,32.592953,1.0,3.940802687296915,27.826446280991735,1.0
少年チャンピオン_original,4.290417,6.382286,97.45422,274.5867,180.11673,184.05255,0.90625,45.66797632584815,1.3974358974358974,486.0
山と渓谷_original,5.692212,10.521202,98.44519,364.30157,370.36624,277.70435,0.625,60.657464557355205,3.477272727272727,559.0
山田くんとＬｖ９９９の恋をする_original,9.555947,19.387407,128.83588,611.5806,960.07715,566.83124,0.421875,154.11119103131668,15.66,641.0
希望の糸_original,0.81305313,1.0031357,19.414917,52.0354,34.106182,35.1855,0.828125,7.2855397426139294,11.49,88.0
平和の国の島崎へ_original,0.5299112,0.80648315,5.8200245,33.914318,24.966164,21.566835,0.78125,6.206134577855418,12.36734693877551,27.0
幼稚園WAR斯_original,0.27037483,0.67147434,3.6730492,17.30399,16.942081,12.639707,0.9375,5.197558297932176,30.256,17.0
幼稚園_original,3.1174622,4.9167724,47.13788,199.51758,148.2244,131.62662,0.640625,37.460971236547955,30.272,214.0
