book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,Total_Sales
15の愛情物語_original,0.9714123699814081,1.6053052662772476,18.08454065322876,62.17039167881012,34.32690412998199,38.193945487340294,0.921875,79
171.T'beau7_original,4.404831517953426,5.199576923676158,63.686585593223576,281.90921714901924,439.9122869729996,261.8360299050808,0.109375,316
2024J1_J2J3選手名鑑original,0.030900686979293823,0.12795001623890237,0.5463262155652047,1.9776439666748047,2.1792987901717424,1.5677563241372505,0.59375,1
2024プロ野球オール写真_名鑑,0.07364107016474009,0.1130708372258521,0.8089686393737794,4.7130284905433655,4.444157485663889,3.322051538527011,1.0,0
20代で得た知見_original,0.9749237280339003,1.2557158331532194,20.7407919049263,62.39511859416962,34.18182334899902,39.10591128269831,0.59375,81
2_5次元の誘惑original,1.2793953008949757,1.7004239960671408,21.386203956604007,81.88129925727844,64.33686668872832,55.86812330087025,0.5625,102
3分クッキング_original,6.708824194967747,9.334978060983461,124.53252716064453,429.3647484779358,358.6798997879028,304.1923918088277,0.515625,742
47都道府県_女ひとりで行ってみよう,0.616274755448103,0.8259037358939264,8.278815376758576,39.44158434867859,24.22205944061279,23.98081972201665,0.765625,38
52ヘルツのクジラたち_original,1.349629046395421,1.6778793738686193,22.986444365978244,86.37625896930695,84.13059635162352,64.4977665623029,0.953125,109
63.3年卓上日誌_original,4.064910282380879,5.257148402932343,56.26766667366028,260.15425807237625,418.7357543885708,245.0525597115358,0.078125,278
70歳からのスマホの使いこなし術_original,4.672389455139637,6.319043394006503,101.18382334709167,299.03292512893677,144.2733392715454,181.49669591585794,0.765625,560
80パターン_英語が止まらない！,0.9593891706317663,1.3424517229411135,16.795218873023988,61.400906920433044,38.43692440986633,38.87768340110779,0.734375,82
87歳現役トレーダーシゲルさんの教え_original,0.540775602683425,0.6744136516752849,8.009241408109666,34.6096385717392,20.799582934379572,21.139487638076144,0.484375,26
898ぴきせいぞろい！ポケモン大図鑑_original,1.6988258697092533,2.615249587477369,31.957186508178715,108.72485566139221,79.66620817184449,73.44941678047181,0.703125,161
AIRLINE_original,1.6881372276693583,2.5681405717750736,27.476187574863438,108.04078257083893,70.45044898986816,68.65580637852351,0.8125,128
B.L.T._original,1.035616397857666,1.8935066979815909,23.9730610370636,66.27944946289062,41.220469236373894,43.82432657877604,0.953125,103
BE-PAL_original,6.623368740081787,13.571193503697515,109.56003570556642,423.8955993652344,240.39016427993772,257.9485997835795,0.71875,563
BEGIN_original,1.6340282782912254,2.7123348565270926,28.497185230255127,104.57780981063843,75.24343607425689,69.43947703838349,0.578125,126
CAPA_original,1.6312464028596878,2.951443447655084,26.510001611709598,104.39976978302002,70.08865354061126,66.99947497844695,0.8125,120
CARandDRIVER_original,0.6770934532396495,1.3112859719931713,13.859985113143921,43.33398100733757,22.954560601711268,26.716175574064252,0.890625,59
CARトップ_original,1.4285411555320024,2.8945456274659094,35.31366076469422,91.42663395404816,45.76916303634643,57.5031525850296,0.90625,147
COSMOS_original,1.7431995645165443,2.1309688766210018,24.623320770263675,111.56477212905884,60.21516947746276,65.46775412559508,0.296875,89
CQハムラジオ_original,2.0421862844377756,5.320711577161254,43.43018107414247,130.69992220401764,85.42474298477174,86.51828208764395,0.875,202
Cut_original,1.080472780391574,2.7954070080835938,22.27891128063202,69.15025794506073,59.55869421958922,50.329287815093984,0.984375,72
Cuugal_original,1.5489058792591095,3.2088805827628404,21.165007948875427,99.12997627258301,86.68528232574462,68.99342218240102,0.90625,90
ESSE_original,7.134829837828875,11.355776274999917,116.15229630470276,456.629109621048,349.9163136482239,307.5659065246582,0.359375,662
EX大衆_original,1.8118620356544852,4.440174502998912,29.298196005821232,115.95917028188705,80.3151736497879,75.19084664583205,0.921875,138
FINEBOYS_original,1.6053735166788101,2.7730571604046497,25.088433027267456,102.74390506744385,91.47944593429564,73.10392800966899,0.90625,120
FPの教科書_3級,1.1802282370626926,1.5999367669686484,26.7072416305542,75.53460717201233,40.890625572204584,47.71082479159037,0.78125,131
G-works_original,0.7137807095423341,1.164304498061333,18.172595965862275,45.68196541070938,31.036869120597835,31.63047683238983,0.890625,72
GIANKILLING_original,4.232532011345029,6.247409836793346,24.629299259185792,270.88204872608185,324.6313972473144,206.71424841086068,0.84375,60
GIAN_KILLINGoriginal,9.041743083391339,21.498085162676624,116.07207747846842,578.6715573370457,1010.6033498108387,568.4489948754509,0.28125,579
GINZA_original,1.2379518607631326,2.1005705606785123,20.755009293556213,79.22891908884048,51.31237828731536,50.43210222323736,0.671875,95
Gファンタジー_original,2.061614377424121,4.661514513290702,33.592715454101565,131.94332015514374,127.87730360031125,97.80444640318551,0.84375,165
J-Wings_original,1.2806838769465685,2.408946566667841,22.988443577289583,81.96376812458038,51.67178958654404,52.20800042947133,0.765625,105
JOOJ_original,6.173412668635137,20.278754708359845,79.45851030349732,395.0984107926488,673.0798901200295,382.5456037387252,0.296875,394
JOUU_ジュール,0.9796200580894947,1.9253659206118827,17.33369823694229,62.69568371772766,27.117943489551543,35.71577514807384,0.78125,83
JR時刻表_original,1.362327665090561,1.755640561821856,26.67155385017395,87.1889705657959,50.87167878150939,54.91073439915974,0.71875,121
JTB_小さな時刻表,2.2222911566495895,3.3119606288207355,39.05984096527099,142.22663402557373,117.02929730415343,99.43859076499939,0.546875,184
JTB時刻表_original,1.7615182548761368,2.8957268723657785,35.65668134689331,112.73716831207275,85.72907028198242,78.0409733136495,0.8125,185
J⇔M_original,1.3180139241740108,1.7300649309463458,19.165104973316193,84.35289114713669,70.03408045768737,57.85069219271342,0.453125,57
KINGダム_original,44.05177128314972,108.78776142093662,621.9249000549316,2819.313362121582,2400.5214347839355,1947.2532323201497,0.703125,3224
Kiss_original,1.8478213362395763,5.0357287923001515,38.80910313129425,118.26056551933289,70.13234515190123,75.7340046008428,0.90625,167
LDK_original,2.9441343285143375,4.369665337638635,68.87666635513305,188.4245970249176,101.30261592864989,119.53462643623352,0.765625,419
LEE_original,9.447819594293833,20.079125238579074,154.62096819877627,604.6604540348053,494.2288599967957,417.8367607434591,0.515625,779
MIX_original,0.917287215590477,1.0121000250276977,8.01662302017212,58.70638179779053,65.53266987800596,44.0852248986562,0.890625,25
MOE_original,4.173712722957134,10.002688103948536,71.61910490989686,267.1176142692566,267.7359218597412,202.15754701296487,0.71875,338
MONOQLO_monocro,1.9322554767131805,2.965888666596497,38.896898698806766,123.66435050964355,77.87162952423095,80.14429291089375,0.703125,197
