book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,Total_Sales
燕は戻ってこない_original,0.1570231,0.3144889,1.9610063,10.049479,11.423689,7.8113914,0.890625,7.0
爆弾_original,1.0862088,1.3534489,24.767855,69.517365,35.515675,43.266964,0.78125,121.0
片田舎のおっさん、剣聖になる_justの,1.1725185,1.4468625,38.653343,75.04118,50.88148,54.85867,0.65625,96.0
特上アロー＆スケルトン_original,1.2991285,3.047177,20.932495,83.144226,97.22731,67.10134,0.765625,112.0
特盛り！漢字_original,1.2438173,3.1791115,22.504162,79.60431,67.42226,56.510242,0.828125,110.0
特選ナンクロプラザ_original,0.7431246,1.9432753,14.306275,47.559975,60.67274,40.84633,0.1875,44.0
特選大きな文字のクロスワード_original,1.2933799,2.4313505,22.584505,82.77631,85.71766,63.692825,0.796875,125.0
特選漢字100問_original,2.6340685,5.847133,54.193123,168.58038,128.76167,117.17838,0.859375,348.0
猛毒のプリズン_天久鷹央の事件カルテ,1.1042131,1.3670454,26.215542,70.66964,30.682714,42.522633,0.734375,130.0
猫を処方いたします_original,0.678468,0.8530648,14.517659,43.42195,27.269413,28.403008,0.9375,66.0
王家の紋章_original,0.44471753,0.61307496,4.231395,28.461922,21.468857,18.054058,0.765625,18.0
珈琲色のテーブルクロス_original,0.89007616,1.0520078,27.394493,56.964874,31.836567,38.73198,0.515625,57.0
現代農業_original,0.9847604,1.4193927,18.079546,63.024666,38.44712,39.850445,0.828125,92.0
生徒会にも穴はある！_original,0.40785873,0.52730966,4.217058,26.102959,45.030334,25.116783,0.75,16.0
生成ＡＩ_original,0.8093152,1.0513145,14.7869625,51.796173,26.576508,31.053215,0.8125,61.0
生殖記_original,2.0244744,2.6832297,43.70409,129.56636,85.394684,86.22171,0.59375,227.0
用心棒稼業_original,0.31638563,0.6440577,3.7377155,20.24868,21.294384,15.093593,0.90625,17.0
田舎暮らしの本_original,0.79990184,1.3660502,17.658873,51.193718,34.95272,34.601772,0.78125,78.0
男の隠れ家_original,0.985158,1.407561,20.307964,63.050114,39.574787,40.97762,0.78125,97.0
異世界おじさん_original,0.8772059,1.0917238,21.769522,56.14118,28.460526,35.457073,0.40625,56.0
異世界のんびり農家_original,0.4782169,0.600743,5.6128273,30.60588,21.502253,19.24032,0.65625,19.0
異世界サムライ_original,0.3167299,0.44298247,3.160635,20.270714,31.496357,18.309235,0.875,13.0
異世界居酒屋「のぶ」_original,7.6396956,18.33774,100.31261,488.94052,723.5394,437.5975,0.65625,486.0
異世界迷宮でハーレムを_original,0.23921971,0.36077392,1.2132124,15.310061,216.45387,77.65905,0.96875,4.0
異種最強王図鑑_天界頂上決戦編,1.1589423,1.4922152,20.032993,74.17231,56.415,50.206768,0.921875,97.0
異種最強王図鑑_闇の王者決定戦編,0.5908928,0.72700214,8.117332,37.81714,28.96777,24.967413,0.859375,23.0
白鳥とコウモリ_original,6.4536242,8.376866,118.11003,413.03195,287.70844,272.95013,0.53125,827.0
百年の孤独_original,2.4287558,2.9063993,57.817795,155.44037,81.77073,98.342964,0.78125,316.0
相撲_original,3.4576633,7.871741,59.231144,221.29045,227.71504,169.41222,0.71875,281.0
真夜中のマリオネット_original,0.5689719,0.7805975,8.032084,36.4142,21.215008,21.887098,0.890625,34.0
真相をお話しします_original,1.6560199,2.7519584,28.173786,105.985275,89.697815,74.61896,0.671875,134.0
知りたいこと図鑑_original,1.0511081,1.370635,18.47501,67.27092,31.210102,38.98534,0.8125,88.0
磯田道史と日本史を語ろう_original,0.40589887,0.50676775,5.3815765,25.977528,30.14518,20.501429,0.703125,21.0
神宮館九星本暦_令６,0.01867549,0.12415665,0.39943117,1.1952313,21.730583,7.7750816,0.984375,1.0
神宮館九星本暦_令７,6.486109,8.213943,113.539856,415.11096,422.05713,316.90265,0.25,631.0
神宮館家庭暦_令７,3.3048487,4.7777376,74.3344,211.51031,145.61621,143.82031,0.703125,427.0
神宮館運勢暦_令７,4.186349,5.463864,86.24861,267.92633,210.88687,188.35393,0.4375,478.0
神田ごくら町職人ばなし_original,0.5560273,0.6915788,7.847524,35.585747,21.714497,21.715921,0.859375,33.0
神達に拾われた男_original,0.07775703,0.21300422,0.85617465,4.97645,54.664368,20.165665,0.984375,3.0
私_original,0.69401497,0.73833424,4.079987,44.416958,35.68618,28.06104,0.71875,16.0
私が見た未来_original,0.95395774,1.30874,15.633966,61.053295,37.5419,38.07639,0.796875,69.0
科学がつきとめた運のいい人_original,0.62237614,0.7762463,9.343128,39.832073,23.126549,24.100584,0.921875,40.0
秘伝_original,1.0378044,1.5050293,18.736454,66.41948,31.02664,38.727524,0.765625,86.0
