KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001140001,T001140002,T001140003,T001140004,T001140005,T001140006,T001140007,T001140008,T001140009,T001140010,T001140011,T001140012,T001140013,T001140014,T001140015,T001140016,T001140017,T001140018,T001140019,T001140020,T001140021,T001140022,T001140023,T001140024,T001140025,T001140026,T001140027,T001140028,T001140029,T001140030,T001140031,T001140032,T001140033,T001140034,T001140035,T001140036,T001140037,T001140038,T001140039,T001140040,T001140041,T001140042,T001140043,T001140044,T001140045,T001140046,T001140047,T001140048,T001140049,T001140050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
55400000,0,,,153,76,77,7,3,4,146,73,73,78,42,36,145,72,73,144,72,72,68,31,37,33,13,20,10,3,7,1,0,1,0,0,0,53,53,10,14,12,10,4,2,1,43,25,18,2,43,0,6,5
55400001,0,,,189,88,101,11,8,3,178,80,98,102,46,56,175,80,95,170,77,93,76,34,42,28,11,17,12,4,8,0,0,0,0,0,0,61,61,6,20,17,5,7,5,1,54,34,20,1,46,0,5,8
55400002,0,,,77,41,36,7,6,1,70,35,35,36,20,16,67,32,35,66,32,34,34,15,19,18,6,12,6,1,5,0,0,0,0,0,0,24,24,1,6,9,5,2,0,1,23,15,8,1,19,0,1,4
55400003,0,,,170,83,87,15,8,7,155,75,80,89,44,45,152,73,79,149,72,77,66,31,35,28,10,18,11,3,8,0,0,0,0,0,0,54,54,5,21,11,4,5,7,1,48,32,16,6,40,0,5,12
55400004,0,,,101,47,54,14,7,7,87,40,47,56,26,30,82,36,46,81,36,45,31,14,17,12,2,10,4,0,4,0,0,0,1,0,1,40,40,6,18,8,6,1,1,0,33,27,6,3,21,0,3,10
55400005,0,,,113,61,52,13,6,7,100,55,45,58,33,25,100,55,45,100,55,45,42,22,20,21,12,9,6,3,3,0,0,0,0,0,0,34,34,3,10,5,10,2,3,1,31,19,12,2,26,0,1,5
55400006,0,,,65,35,30,5,2,3,60,33,27,50,29,21,53,29,24,52,29,23,10,4,6,4,1,3,1,0,1,0,0,0,0,0,0,12,9,1,1,0,3,1,1,2,8,2,6,0,6,0,1,0
55400007,0,,,209,131,78,18,14,4,191,117,74,149,97,52,181,109,72,179,108,71,42,20,22,22,6,16,10,0,10,1,0,1,1,1,0,44,37,11,9,10,6,0,1,0,26,17,9,1,26,0,6,1
55400008,0,,,405,207,198,73,41,32,332,166,166,223,117,106,320,158,162,315,155,160,109,49,60,49,16,33,16,6,10,0,0,0,4,2,2,165,165,52,44,30,23,14,1,1,112,94,18,10,77,0,26,20
55400009,0,,,286,152,134,15,7,8,271,145,126,148,85,63,267,143,124,261,139,122,123,60,63,61,30,31,17,10,7,1,1,0,4,1,3,123,123,41,40,18,14,5,5,0,82,67,15,6,81,1,22,25
55400010,0,,,133,68,65,8,4,4,125,64,61,76,43,33,125,64,61,124,63,61,49,21,28,20,9,11,5,2,3,0,0,0,0,0,0,49,49,6,18,13,9,2,1,0,40,33,7,0,33,0,5,6
55400011,0,,,108,52,56,6,3,3,102,49,53,55,30,25,101,49,52,99,49,50,47,19,28,26,9,17,10,3,7,0,0,0,0,0,0,37,37,7,9,12,5,1,2,1,30,17,13,0,31,0,6,4
55400012,0,,,77,39,38,15,7,8,62,32,30,40,21,19,61,31,30,60,30,30,22,11,11,14,6,8,8,3,5,0,0,0,0,0,0,25,25,4,7,4,5,4,0,1,21,14,7,3,15,0,3,3
55400013,0,,,57,28,29,9,5,4,48,23,25,28,14,14,48,23,25,48,23,25,20,9,11,8,3,5,3,0,3,1,0,1,0,0,0,17,17,3,3,5,3,0,1,2,14,9,5,1,12,0,2,2
55400014,0,,,150,74,76,10,4,6,140,70,70,104,57,47,140,70,70,138,69,69,36,13,23,17,4,13,7,1,6,0,0,0,1,0,1,52,52,10,13,11,13,3,0,2,42,28,14,4,26,0,5,2
55400015,0,,,19,6,13,3,0,3,16,6,10,10,5,5,16,6,10,16,6,10,6,1,5,4,0,4,1,0,1,0,0,0,0,0,0,9,9,4,3,0,1,1,0,0,5,4,1,1,5,1,3,1
55400016,0,,,202,99,103,15,9,6,187,90,97,118,54,64,183,88,95,182,88,94,69,36,33,26,9,17,12,3,9,0,0,0,1,1,0,72,72,11,23,19,11,5,2,1,59,45,14,4,47,0,9,9
55400017,0,,,188,93,95,27,16,11,161,77,84,96,46,50,157,75,82,156,75,81,65,31,34,24,9,15,8,3,5,1,0,1,0,0,0,67,67,12,25,17,4,3,2,4,55,42,13,7,43,0,6,10
55400018,0,,,115,54,61,8,2,6,107,52,55,48,23,25,105,52,53,104,51,53,59,29,30,26,11,15,15,5,10,0,0,0,0,0,0,48,48,11,17,10,10,0,0,0,37,30,7,1,34,0,7,11
55400019,0,,,111,53,58,12,7,5,99,46,53,52,25,27,98,46,52,97,46,51,47,21,26,28,13,15,5,1,4,1,1,0,0,0,0,43,43,8,19,8,2,4,1,1,35,25,10,0,29,0,7,12
55400020,0,,,253,135,118,30,16,14,223,119,104,143,81,62,214,114,100,213,113,100,80,38,42,37,14,23,12,3,9,2,0,2,0,0,0,86,86,14,28,15,17,6,4,2,71,51,20,8,47,1,4,11
55400021,0,,,113,58,55,15,9,6,98,49,49,54,31,23,95,47,48,93,46,47,44,18,26,23,9,14,4,0,4,0,0,0,0,0,0,39,39,6,15,7,4,4,2,1,33,24,9,3,28,0,5,6
55400022,0,,,334,162,172,12,4,8,322,158,164,181,100,81,312,152,160,309,149,160,141,58,83,81,26,55,33,2,31,7,0,7,0,0,0,36,29,5,7,6,8,1,2,0,24,16,8,3,17,0,2,4
55400023,0,,,27,13,14,1,0,1,26,13,13,11,7,4,25,13,12,25,13,12,15,6,9,8,4,4,4,1,3,0,0,0,0,0,0,8,8,0,2,2,3,1,0,0,8,5,3,0,6,0,0,2
55400024,0,,,76,37,39,5,3,2,71,34,37,42,22,20,67,32,35,64,31,33,29,12,17,18,5,13,5,1,4,0,0,0,0,0,0,26,26,5,6,5,6,4,0,0,21,11,10,2,20,0,4,3
55400025,0,,,282,115,167,12,4,8,270,111,159,111,50,61,267,110,157,264,108,156,159,61,98,108,33,75,66,15,51,12,1,11,0,0,0,77,75,13,26,19,10,3,3,1,61,51,10,3,55,0,12,11
55400026,0,,,140,68,72,14,5,9,126,63,63,78,36,42,123,63,60,121,63,58,48,27,21,19,12,7,6,4,2,1,1,0,1,0,1,55,55,12,19,14,5,3,1,1,42,33,9,3,33,1,8,5
55400027,0,,,63,30,33,6,1,5,57,29,28,38,19,19,57,29,28,57,29,28,19,10,9,9,4,5,2,0,2,0,0,0,0,0,0,21,21,5,3,5,5,2,0,1,15,9,6,1,13,0,2,1
55400028,0,,,172,93,79,16,7,9,156,86,70,90,51,39,155,85,70,154,84,70,66,35,31,33,15,18,12,3,9,0,0,0,0,0,0,61,61,14,16,14,7,6,2,2,47,26,21,5,46,0,8,9
55400029,0,,,106,48,58,7,3,4,99,45,54,45,22,23,97,44,53,95,42,53,54,23,31,21,7,14,11,4,7,1,0,1,1,1,0,37,37,9,11,5,4,6,1,1,28,15,13,0,31,0,6,7
55400030,0,,,158,77,81,16,12,4,142,65,77,97,45,52,139,64,75,136,62,74,45,20,25,21,10,11,8,3,5,0,0,0,1,1,0,54,54,7,18,11,13,3,1,1,46,38,8,4,28,0,3,7
55400031,0,,,68,31,37,6,1,5,61,29,32,40,18,22,58,28,30,56,27,29,21,11,10,10,4,6,4,2,2,0,0,0,0,0,0,23,23,7,6,2,3,1,2,2,16,9,7,2,12,1,0,5
55400033,0,,,31,13,18,0,0,0,31,13,18,17,7,10,30,12,18,30,12,18,14,6,8,7,1,6,6,1,5,2,0,2,0,0,0,13,13,3,4,5,0,1,0,0,10,6,4,0,9,0,2,1
55400034,0,,,193,98,95,17,7,10,176,91,85,97,53,44,170,89,81,168,88,80,79,38,41,37,18,19,16,9,7,0,0,0,1,0,1,65,65,10,19,16,8,8,3,1,53,35,18,4,47,0,4,12
55400035,0,,,193,101,92,21,15,6,172,86,86,87,47,40,166,83,83,165,82,83,85,39,46,29,10,19,16,4,12,1,0,1,2,1,1,67,67,11,20,18,8,6,2,2,56,38,18,3,54,0,9,10
55400036,0,,,22,12,10,3,2,1,19,10,9,15,8,7,18,9,9,17,8,9,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,8,8,1,3,1,3,0,0,0,7,6,1,1,3,0,1,1
55400037,0,,,168,91,77,23,13,10,145,78,67,88,48,40,142,76,66,138,75,63,57,30,27,22,10,12,12,5,7,0,0,0,1,0,1,53,53,7,20,7,8,4,1,6,46,28,18,4,37,0,5,9
55400038,0,,,114,56,58,12,8,4,102,48,54,47,28,19,99,47,52,96,44,52,55,20,35,36,10,26,18,0,18,3,0,3,0,0,0,34,33,9,6,9,2,3,3,1,24,14,10,3,26,0,7,2
55400039,1,,55400049,19,6,13,0,0,0,22,8,14,15,6,9,22,8,14,21,8,13,7,2,5,6,1,5,1,0,1,0,0,0,0,0,0,7,7,4,1,1,2,1,0,0,5,4,1,0,6,0,4,0
55400040,0,,,18,7,11,2,0,2,16,7,9,9,4,5,16,7,9,16,7,9,7,3,4,4,1,3,2,0,2,0,0,0,0,0,0,8,8,3,1,3,1,0,0,0,5,3,2,0,5,0,2,1
55400041,2,55400051,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55400042,0,,,43,20,23,0,0,0,43,20,23,18,9,9,43,20,23,43,20,23,25,11,14,15,7,8,10,3,7,3,0,3,0,0,0,16,16,2,7,3,2,2,0,0,14,8,6,0,12,0,1,3
55400043,0,,,192,96,96,24,13,11,168,83,85,89,49,40,163,81,82,161,80,81,79,34,45,35,15,20,14,6,8,0,0,0,0,0,0,56,56,6,14,13,11,2,6,4,50,27,23,4,48,1,4,10
55400044,0,,,59,31,28,1,1,0,58,30,28,43,22,21,58,30,28,56,30,26,15,8,7,10,4,6,1,1,0,0,0,0,0,0,0,16,15,5,4,2,4,0,0,0,10,7,3,0,11,0,3,1
55400045,0,,,16,9,7,2,1,1,14,8,6,7,4,3,14,8,6,14,8,6,7,4,3,3,2,1,2,1,1,1,1,0,0,0,0,5,5,1,1,2,0,0,0,1,4,2,2,1,3,0,0,1
55400046,0,,,135,73,62,15,7,8,120,66,54,62,40,22,116,63,53,116,63,53,58,26,32,31,13,18,15,5,10,1,0,1,1,1,0,43,43,7,15,6,8,1,1,5,36,25,11,4,33,1,3,11
55400047,1,,55400057,130,63,67,16,10,6,117,55,62,66,32,34,112,53,59,111,52,59,51,23,28,24,9,15,15,6,9,0,0,0,1,0,1,44,44,9,15,10,4,3,2,3,37,26,11,0,34,0,5,9
55400048,0,,,76,43,33,7,3,4,69,40,29,43,25,18,68,39,29,66,37,29,26,15,11,10,6,4,5,3,2,0,0,0,0,0,0,26,26,3,8,8,5,1,0,1,23,14,9,2,17,0,3,2
55400049,2,55400039,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55400050,0,,,49,23,26,2,1,1,47,22,25,26,13,13,47,22,25,46,21,25,21,9,12,10,3,7,3,1,2,0,0,0,0,0,0,13,13,1,3,3,1,2,2,1,12,5,7,2,11,0,1,2
55400051,1,,55400041,277,142,135,27,13,14,255,133,122,148,86,62,248,129,119,245,127,118,107,47,60,53,21,32,18,3,15,2,0,2,1,1,0,96,96,17,30,24,15,8,3,2,82,55,27,6,68,0,9,16
55400052,0,,,453,234,219,39,20,19,412,212,200,233,124,109,398,206,192,390,200,190,179,88,91,86,38,48,30,9,21,2,0,2,2,0,2,173,173,40,59,26,31,10,6,1,130,101,29,10,116,0,31,31
55400053,0,,,168,82,86,13,9,4,155,73,82,82,42,40,154,72,82,152,71,81,73,31,42,37,14,23,15,3,12,0,0,0,0,0,0,53,53,6,17,10,12,1,5,2,46,28,18,3,45,0,4,9
55400054,0,,,14,8,6,1,1,0,13,7,6,6,3,3,11,6,5,11,6,5,7,4,3,2,1,1,1,1,0,0,0,0,0,0,0,4,4,1,0,1,0,2,0,0,3,0,3,0,4,0,1,0
55400055,0,,,156,82,74,13,9,4,143,73,70,78,43,35,139,70,69,137,69,68,65,30,35,28,13,15,11,6,5,1,0,1,0,0,0,52,52,7,19,14,3,5,0,4,45,32,13,2,42,0,5,10
55400056,0,,,76,39,37,9,5,4,67,34,33,33,17,16,66,34,32,65,33,32,34,17,17,16,7,9,7,3,4,0,0,0,0,0,0,27,27,4,8,6,7,2,0,0,23,17,6,1,23,0,4,6
55400057,2,55400047,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55400058,0,,,62,33,29,3,2,1,59,31,28,38,22,16,58,30,28,56,28,28,21,9,12,9,2,7,4,0,4,0,0,0,0,0,0,22,22,3,5,8,5,1,0,0,19,12,7,1,13,0,1,2
55400059,0,,,15,9,6,0,0,0,15,9,6,6,4,2,15,9,6,15,9,6,9,5,4,4,2,2,1,1,0,0,0,0,0,0,0,5,5,0,1,3,1,0,0,0,5,4,1,0,5,0,0,0
55400060,0,,,253,133,120,39,22,17,214,111,103,135,75,60,204,107,97,203,107,96,79,36,43,36,15,21,9,4,5,1,1,0,0,0,0,99,98,25,32,19,12,8,0,2,72,59,13,5,49,2,9,14
55400061,0,,,724,367,357,83,46,37,640,321,319,385,198,187,620,311,309,612,309,303,255,123,132,137,58,79,55,19,36,4,1,3,4,4,0,290,287,76,96,62,29,14,6,4,203,155,48,22,162,18,27,36
55400062,0,,,1122,545,577,114,54,60,997,485,512,577,302,275,971,472,499,955,460,495,420,183,237,206,73,133,88,26,62,11,0,11,5,2,3,453,452,127,146,93,47,29,8,2,317,276,41,35,267,8,75,66
55400063,0,,,1727,1613,114,75,40,35,1652,1573,79,1518,1447,71,1651,1572,79,1651,1572,79,134,126,8,30,27,3,5,3,2,0,0,0,6,6,0,181,172,103,20,18,25,5,0,1,69,66,3,32,11,29,4,2
55400064,0,,,85,44,41,11,7,4,74,37,37,48,25,23,70,34,36,69,33,36,26,12,14,15,4,11,3,1,2,1,0,1,0,0,0,30,30,5,8,9,3,5,0,0,25,18,7,3,19,0,4,3
55400065,0,,,169,81,88,19,8,11,150,73,77,72,31,41,147,71,76,144,71,73,78,42,36,33,14,19,16,5,11,3,1,2,0,0,0,60,60,14,19,10,8,4,2,3,45,33,12,2,48,0,11,15
55400066,0,,,49,38,11,1,1,0,48,37,11,42,34,8,47,37,10,44,34,10,6,3,3,3,1,2,1,0,1,0,0,0,10,10,0,39,39,35,1,1,1,1,0,0,4,4,0,0,3,18,0,0
55400067,0,,,37,21,16,0,0,0,37,21,16,21,12,9,37,21,16,36,20,16,16,9,7,5,3,2,1,1,0,0,0,0,0,0,0,14,14,2,5,4,2,1,0,0,12,8,4,0,11,0,2,3
55400068,0,,,113,55,58,10,4,6,103,51,52,58,32,26,99,49,50,97,48,49,45,19,26,17,7,10,9,2,7,0,0,0,0,0,0,36,36,4,12,9,4,1,5,1,32,21,11,5,24,0,2,7
55400069,0,,,13,6,7,1,0,1,12,6,6,5,2,3,12,6,6,12,6,6,7,4,3,2,1,1,0,0,0,0,0,0,1,0,1,5,5,1,1,2,1,0,0,0,4,3,1,0,5,0,1,1
55400070,0,,,46,22,24,5,2,3,41,20,21,23,11,12,41,20,21,40,20,20,18,9,9,9,4,5,2,1,1,0,0,0,1,0,1,19,19,3,10,3,2,0,1,0,16,15,1,2,12,0,2,5
55400071,0,,,217,111,106,26,13,13,189,96,93,122,62,60,183,93,90,179,92,87,67,34,33,32,16,16,10,5,5,0,0,0,5,0,5,76,76,19,21,12,13,4,4,3,56,39,17,4,43,4,4,12
55400072,0,,,559,274,285,86,40,46,473,234,239,313,162,151,451,219,232,438,211,227,160,72,88,89,40,49,28,14,14,2,1,1,4,2,2,216,212,52,68,52,31,4,4,1,159,143,16,17,103,3,29,25
55400073,0,,,18,9,9,1,1,0,17,8,9,9,3,6,16,7,9,16,7,9,8,5,3,7,4,3,2,1,1,0,0,0,1,0,1,8,8,4,1,0,3,0,0,0,4,3,1,0,7,0,4,1
55400074,0,,,182,96,86,17,8,9,165,88,77,105,60,45,159,86,73,158,85,73,60,28,32,20,7,13,12,3,9,1,0,1,0,0,0,61,61,6,17,22,12,3,0,1,55,41,14,6,40,0,3,9
55400075,0,,,37,21,16,3,2,1,34,19,15,18,11,7,34,19,15,33,18,15,16,8,8,9,5,4,3,1,2,0,0,0,0,0,0,13,13,2,6,1,1,2,1,0,11,8,3,2,9,0,0,5
55400076,0,,,110,56,54,7,2,5,103,54,49,57,28,29,103,54,49,102,53,49,46,26,20,25,13,12,16,10,6,2,2,0,0,0,0,39,39,7,15,4,7,3,3,0,32,18,14,2,31,0,6,5
55400077,0,,,130,64,66,14,5,9,116,59,57,74,39,35,111,57,54,106,55,51,42,20,22,12,5,7,6,3,3,2,1,1,1,0,1,40,40,9,13,5,3,3,1,6,31,19,12,3,27,0,5,6
55400078,0,,,22,10,12,2,1,1,20,9,11,14,8,6,20,9,11,20,9,11,6,1,5,2,0,2,1,0,1,0,0,0,0,0,0,9,9,3,2,2,1,1,0,0,6,3,3,0,5,0,1,1
55400079,0,,,13,8,5,0,0,0,13,8,5,5,4,1,13,8,5,12,8,4,8,4,4,5,2,3,2,1,1,0,0,0,0,0,0,6,6,3,0,2,1,0,0,0,3,2,1,0,5,0,2,0
55400080,0,,,145,65,80,18,8,10,127,57,70,72,30,42,125,55,70,123,54,69,55,27,28,20,8,12,7,2,5,1,1,0,1,0,1,48,48,9,14,7,11,2,3,2,39,27,12,5,36,0,8,9
55400081,0,,,60,30,30,8,3,5,52,27,25,35,17,18,47,25,22,47,25,22,17,10,7,8,4,4,2,1,1,1,0,1,0,0,0,20,20,6,2,6,3,0,1,2,14,10,4,3,12,0,3,2
55400082,0,,,624,315,309,65,27,38,557,287,270,288,154,134,547,283,264,539,277,262,269,133,136,142,73,69,20,9,11,2,2,0,5,1,4,284,284,77,121,48,29,9,0,0,204,192,12,21,168,2,41,78
55400083,0,,,144,73,71,18,10,8,126,63,63,67,35,32,124,62,62,122,62,60,59,28,31,26,11,15,16,5,11,3,0,3,0,0,0,52,52,8,19,11,7,5,2,0,44,29,15,2,41,0,8,15
55400084,0,,,11,6,5,0,0,0,11,6,5,2,1,1,11,6,5,11,6,5,9,5,4,4,3,1,3,2,1,0,0,0,0,0,0,4,4,0,1,3,0,0,0,0,4,3,1,0,4,0,0,1
55400085,0,,,85,46,39,8,4,4,77,42,35,44,25,19,76,41,35,75,40,35,33,17,16,20,7,13,9,4,5,0,0,0,0,0,0,33,33,7,15,2,5,2,2,0,26,18,8,2,25,0,3,4
55400086,0,,,119,58,61,16,9,7,103,49,54,66,34,32,94,44,50,89,42,47,37,15,22,16,6,10,6,1,5,1,0,1,0,0,0,35,35,5,7,6,9,3,4,1,30,21,9,4,22,0,2,5
55400087,1,,55400088,50,22,28,6,3,3,45,20,25,30,15,15,44,20,24,42,19,23,15,5,10,6,0,6,3,0,3,0,0,0,2,0,2,16,16,5,3,2,4,2,0,1,12,7,5,0,10,0,1,3
55400088,2,55400087,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55400089,0,,,30,18,12,0,0,0,30,18,12,18,11,7,30,18,12,29,17,12,12,7,5,9,5,4,5,3,2,0,0,0,0,0,0,11,11,1,6,0,3,1,0,0,10,8,2,0,8,0,1,2
55400090,0,,,238,122,116,16,7,9,222,115,107,108,61,47,218,112,106,217,111,106,114,54,60,44,24,20,16,8,8,1,0,1,0,0,0,105,105,18,60,15,8,2,1,1,85,73,12,6,67,0,8,35
55400091,0,,,139,72,67,13,7,6,124,64,60,69,36,33,118,60,58,114,57,57,55,28,27,27,14,13,3,1,2,0,0,0,0,0,0,60,60,13,28,9,7,3,0,0,45,43,2,3,33,1,7,17
55400092,0,,,258,121,137,25,9,16,232,112,120,115,59,56,225,109,116,224,108,116,117,53,64,61,29,32,14,5,9,1,0,1,1,0,1,96,96,12,45,17,12,3,7,0,81,64,17,5,70,1,6,34
55400093,0,,,63,27,36,8,5,3,55,22,33,32,14,18,55,22,33,53,22,31,23,8,15,11,3,8,4,0,4,0,0,0,1,0,1,20,20,3,4,6,3,2,2,0,17,8,9,0,13,0,2,1
55400094,0,,,40,17,23,2,1,1,38,16,22,15,6,9,38,16,22,38,16,22,23,10,13,12,3,9,7,1,6,2,0,2,0,0,0,15,15,3,6,1,4,0,1,0,12,8,4,0,13,0,3,1
55400095,0,,,61,38,23,4,4,0,57,34,23,33,22,11,57,34,23,57,34,23,24,12,12,9,4,5,3,1,2,0,0,0,0,0,0,19,19,1,3,9,3,3,0,0,18,12,6,0,14,0,1,1
55400096,0,,,46,23,23,9,5,4,37,18,19,21,11,10,36,17,19,36,17,19,16,7,9,4,2,2,1,1,0,0,0,0,0,0,0,14,14,2,3,4,2,1,1,1,12,6,6,2,11,0,2,1
55400097,0,,,75,40,35,6,5,1,69,35,34,43,23,20,67,35,32,65,34,31,26,12,14,14,6,8,7,2,5,0,0,0,0,0,0,26,26,6,7,2,7,3,1,0,20,12,8,1,17,0,3,4
55400098,2,55400099,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55400099,1,,55400098,119,52,67,7,3,4,115,51,64,61,26,35,111,51,60,109,51,58,54,25,29,28,11,17,14,3,11,1,0,1,0,0,0,39,39,7,12,10,7,2,1,2,34,17,17,1,32,0,1,5
55400100,0,,,142,69,73,4,2,2,138,67,71,86,42,44,135,65,70,131,61,70,52,25,27,28,11,17,8,3,5,0,0,0,10,0,10,57,57,20,10,12,11,2,2,0,37,22,15,2,35,8,6,4
55400101,0,,,109,53,56,10,6,4,99,47,52,55,27,28,98,47,51,98,47,51,44,20,24,23,13,10,3,0,3,0,0,0,1,0,1,47,47,12,20,7,5,2,1,0,35,30,5,2,31,0,9,12
55400102,0,,,307,145,162,27,16,11,280,129,151,146,76,70,272,123,149,268,121,147,134,53,81,79,24,55,39,10,29,9,1,8,1,1,0,116,115,36,33,21,15,7,3,0,79,62,17,6,77,1,26,16
55400103,0,,,258,126,132,28,16,12,230,110,120,146,72,74,224,108,116,215,105,110,84,38,46,43,18,25,15,3,12,2,0,2,0,0,0,90,90,17,24,22,13,10,3,1,73,51,22,8,54,0,12,10
55400104,0,,,52,27,25,28,17,11,24,10,14,16,8,8,20,7,13,17,7,10,8,2,6,7,2,5,2,0,2,0,0,0,0,0,0,8,6,1,1,1,2,0,1,0,5,2,3,0,6,0,1,1
55400105,0,,,37,19,18,2,2,0,35,17,18,17,7,10,35,17,18,35,17,18,18,10,8,6,3,3,4,2,2,0,0,0,0,0,0,16,16,5,4,4,3,0,0,0,11,10,1,1,12,0,4,2
55400106,0,,,34,17,17,1,1,0,33,16,17,18,8,10,32,16,16,32,16,16,15,8,7,9,3,6,4,2,2,0,0,0,0,0,0,12,12,0,6,4,1,0,1,0,12,11,1,0,9,0,0,0
55400107,0,,,30,16,14,3,2,1,27,14,13,15,9,6,26,14,12,25,13,12,12,5,7,7,3,4,5,2,3,0,0,0,0,0,0,8,8,1,1,2,2,0,1,1,7,4,3,0,7,0,0,1
55400108,0,,,54,33,21,3,2,1,51,31,20,28,17,11,50,30,20,50,30,20,23,14,9,10,5,5,4,2,2,1,0,1,0,0,0,20,20,4,7,3,4,1,1,0,16,10,6,1,17,0,4,3
55400109,0,,,41,23,18,2,1,1,39,22,17,22,15,7,39,22,17,37,20,17,17,7,10,8,2,6,6,0,6,2,0,2,0,0,0,18,18,8,3,3,2,2,0,0,10,6,4,1,13,0,5,1
55400110,0,,,17,10,7,2,2,0,15,8,7,7,4,3,14,7,7,14,7,7,8,4,4,4,2,2,1,1,0,1,1,0,0,0,0,7,7,2,1,3,1,0,0,0,5,4,1,2,4,0,1,1
55400111,0,,,447,178,269,15,10,5,432,168,264,128,62,66,431,168,263,427,167,260,304,106,198,225,59,166,139,24,115,19,3,16,5,3,2,69,66,16,23,11,9,5,1,1,49,36,13,1,46,1,11,13
