KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001140001,T001140002,T001140003,T001140004,T001140005,T001140006,T001140007,T001140008,T001140009,T001140010,T001140011,T001140012,T001140013,T001140014,T001140015,T001140016,T001140017,T001140018,T001140019,T001140020,T001140021,T001140022,T001140023,T001140024,T001140025,T001140026,T001140027,T001140028,T001140029,T001140030,T001140031,T001140032,T001140033,T001140034,T001140035,T001140036,T001140037,T001140038,T001140039,T001140040,T001140041,T001140042,T001140043,T001140044,T001140045,T001140046,T001140047,T001140048,T001140049,T001140050
62401033,0,,,217,91,126,13,5,8,204,86,118,98,41,57,200,84,116,200,84,116,106,45,61,57,23,34,20,7,13,0,0,0,2,0,2,106,106,39,42,13,7,3,2,0,67,58,9,2,76,0,26,25
62401034,1,,62401024,37,15,22,2,2,0,39,15,24,17,7,10,38,15,23,37,15,22,22,8,14,17,7,10,7,3,4,0,0,0,0,0,0,18,18,7,8,1,2,0,0,1,12,11,1,1,15,0,5,5
62401043,0,,,24,11,13,2,2,0,22,9,13,7,3,4,22,9,13,22,9,13,15,6,9,9,5,4,2,1,1,0,0,0,0,0,0,15,15,8,6,0,1,0,0,0,7,7,0,0,11,0,6,4
62401052,0,,,133,56,77,8,2,6,125,54,71,52,22,30,124,54,70,123,53,70,73,32,41,50,18,32,19,7,12,1,1,0,0,0,0,67,67,22,33,7,2,2,1,0,44,38,6,1,53,0,18,19
62401062,0,,,57,29,28,0,0,0,57,29,28,23,11,12,56,29,27,55,28,27,34,18,16,19,12,7,3,3,0,0,0,0,0,0,0,30,30,12,14,1,2,0,1,0,18,15,3,0,23,0,7,8
62401071,0,,,44,19,25,1,0,1,43,19,24,18,9,9,42,18,24,42,18,24,25,10,15,15,6,9,5,3,2,0,0,0,0,0,0,24,24,9,10,5,0,0,0,0,15,14,1,0,15,0,4,6
62401072,0,,,164,68,96,12,5,7,152,63,89,63,31,32,151,63,88,150,63,87,89,32,57,54,18,36,16,1,15,3,0,3,0,0,0,76,75,30,25,10,7,2,1,0,45,35,10,0,51,0,17,16
62401081,0,,,296,129,167,22,10,12,274,119,155,115,58,57,271,117,154,269,117,152,159,61,98,85,31,54,31,7,24,6,1,5,0,0,0,122,119,32,49,22,7,6,2,1,87,67,20,7,91,0,29,28
62401091,0,,,109,51,58,4,2,2,105,49,56,34,18,16,104,48,56,104,48,56,71,31,40,43,18,25,19,7,12,3,1,2,0,0,0,53,53,19,19,11,1,3,0,0,34,28,6,1,46,0,18,15
62401102,0,,,28,13,15,0,0,0,28,13,15,10,5,5,28,13,15,28,13,15,18,8,10,13,7,6,6,5,1,0,0,0,0,0,0,14,14,2,10,2,0,0,0,0,12,11,1,0,12,0,2,5
62401103,0,,,57,29,28,2,2,0,55,27,28,21,8,13,55,27,28,55,27,28,34,19,15,15,8,7,4,3,1,0,0,0,0,0,0,30,30,13,11,3,2,1,0,0,17,12,5,1,24,0,11,6
62401107,0,,,12,8,4,0,0,0,12,8,4,8,7,1,11,7,4,11,7,4,4,1,3,1,0,1,1,0,1,0,0,0,0,0,0,4,4,1,0,1,2,0,0,0,3,2,1,0,2,0,0,0
62401110,0,,,250,106,144,9,4,5,241,102,139,81,40,41,238,100,138,237,100,137,160,62,98,97,34,63,40,10,30,4,1,3,0,0,0,118,117,47,45,17,6,2,0,0,70,56,14,1,90,0,37,25
62401111,0,,,190,72,118,1,1,0,189,71,118,55,22,33,188,71,117,187,70,117,134,49,85,78,25,53,33,7,26,4,0,4,4,0,4,102,101,47,42,8,3,1,0,0,54,46,8,1,81,4,31,25
62401117,0,,,88,40,48,7,3,4,81,37,44,40,23,17,79,36,43,79,36,43,41,14,27,25,7,18,14,3,11,0,0,0,0,0,0,38,38,11,16,6,1,2,1,1,27,20,7,1,28,0,8,8
62401118,0,,,11,5,6,0,0,0,11,5,6,5,3,2,11,5,6,11,5,6,6,2,4,2,1,1,0,0,0,0,0,0,0,0,0,7,7,3,4,0,0,0,0,0,4,4,0,0,5,0,2,1
62401120,1,,62401131;62401141,112,51,61,8,3,5,107,50,57,49,21,28,106,49,57,106,49,57,58,29,29,24,11,13,9,2,7,1,0,1,0,0,0,61,61,28,24,7,2,2,0,0,35,28,7,2,43,0,20,12
62401128,0,,,233,115,118,13,3,10,220,112,108,99,58,41,219,111,108,219,111,108,121,54,67,67,30,37,21,9,12,0,0,0,2,0,2,105,105,28,48,16,6,5,2,0,77,66,11,4,78,0,19,29
62401131,2,62401120,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401137,0,,,25,12,13,2,0,2,23,12,11,15,9,6,21,11,10,21,11,10,8,3,5,6,2,4,1,0,1,0,0,0,0,0,0,15,15,9,4,1,0,1,0,0,6,6,0,0,6,2,4,2
62401138,0,,,300,128,172,20,8,12,280,120,160,126,60,66,276,119,157,275,118,157,154,60,94,95,36,59,25,6,19,2,0,2,1,0,1,158,158,70,59,18,7,2,0,2,87,82,5,6,111,1,50,35
62401139,0,,,31,15,16,0,0,0,31,15,16,17,10,7,29,14,15,28,13,15,14,5,9,6,1,5,4,1,3,0,0,0,0,0,0,16,16,6,6,3,1,0,0,0,10,8,2,0,11,0,4,2
62401141,2,62401120,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401148,0,,,20,9,11,0,0,0,20,9,11,7,2,5,20,9,11,20,9,11,13,7,6,5,2,3,0,0,0,0,0,0,0,0,0,10,10,2,6,2,0,0,0,0,8,5,3,0,8,0,1,4
62401149,0,,,157,77,80,3,1,2,153,76,77,55,35,20,152,75,77,152,75,77,98,41,57,56,24,32,13,5,8,0,0,0,0,0,0,85,85,38,29,16,0,0,1,1,47,43,4,0,68,0,27,18
62401159,0,,,200,79,121,6,0,6,194,79,115,75,36,39,191,78,113,189,76,113,119,43,76,64,22,42,20,7,13,1,0,1,0,0,0,102,102,43,35,15,4,4,1,0,59,44,15,3,77,2,30,21
62401169,1,,62401179;62401188;62401189,37,15,22,2,1,1,41,16,25,14,5,9,40,16,24,40,16,24,27,11,16,17,6,11,4,0,4,0,0,0,0,0,0,18,18,8,9,3,2,0,0,0,14,14,0,0,20,0,8,6
62401179,2,62401169,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401188,2,62401169,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401189,2,62401169,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401199,0,,,10,4,6,0,0,0,10,4,6,4,2,2,10,4,6,10,4,6,6,2,4,3,2,1,0,0,0,0,0,0,0,0,0,6,6,2,4,0,0,0,0,0,4,4,0,0,5,0,2,1
62401250,0,,,44,25,19,0,0,0,44,25,19,21,14,7,43,24,19,43,24,19,23,11,12,14,4,10,7,2,5,1,0,1,0,0,0,24,24,11,7,5,1,0,0,0,13,10,3,0,17,0,7,3
62401260,0,,,162,82,80,0,0,0,162,82,80,67,37,30,162,82,80,158,80,78,95,45,50,47,19,28,13,4,9,0,0,0,0,0,0,83,83,33,31,13,4,0,2,0,49,36,13,0,67,1,28,16
62401270,0,,,747,349,398,55,27,28,690,320,370,324,165,159,672,315,357,664,311,353,366,155,211,205,81,124,63,23,40,3,0,3,9,1,8,376,376,148,136,55,27,7,2,1,224,185,39,18,247,15,91,76
62401271,0,,,14,7,7,1,0,1,13,7,6,7,4,3,13,7,6,12,6,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,3,1,1,0,0,0,5,5,0,0,4,0,0,3
62401280,0,,,1157,518,639,91,41,50,1065,476,589,583,280,303,1045,468,577,1031,461,570,482,196,286,238,78,160,101,25,76,10,2,8,23,1,22,543,540,206,205,79,30,16,2,2,332,301,31,25,282,39,88,100
62401281,0,,,231,112,119,12,7,5,219,105,114,118,58,60,213,102,111,210,100,110,101,47,54,39,16,23,7,5,2,0,0,0,1,0,1,114,114,42,43,17,9,2,1,0,72,67,5,3,73,0,26,22
62401282,0,,,13,5,8,0,0,0,13,5,8,4,2,2,13,5,8,13,5,8,9,3,6,4,2,2,1,0,1,0,0,0,0,0,0,6,6,0,5,1,0,0,0,0,6,6,0,0,6,0,0,3
62401283,0,,,21,11,10,3,2,1,18,9,9,6,3,3,18,9,9,18,9,9,12,6,6,4,2,2,3,2,1,0,0,0,0,0,0,6,6,0,2,1,1,2,0,0,6,3,3,2,6,0,0,2
62401290,0,,,66,34,32,5,5,0,61,29,32,34,18,16,59,28,31,58,28,30,27,11,16,12,2,10,5,0,5,1,0,1,0,0,0,32,32,11,11,8,1,1,0,0,21,17,4,0,21,0,9,3
62401293,0,,,24,13,11,0,0,0,24,13,11,7,3,4,24,13,11,23,12,11,17,10,7,9,5,4,2,1,1,0,0,0,0,0,0,11,11,3,5,1,2,0,0,0,8,6,2,0,11,0,3,4
62401607,0,,,26,10,16,0,0,0,26,10,16,12,4,8,26,10,16,26,10,16,14,6,8,4,0,4,2,0,2,0,0,0,0,0,0,12,12,1,8,3,0,0,0,0,11,9,2,0,9,0,1,4
62401608,0,,,71,33,38,15,4,11,56,29,27,33,17,16,56,29,27,56,29,27,23,12,11,8,2,6,5,2,3,0,0,0,0,0,0,26,26,9,7,3,4,0,0,3,17,12,5,4,17,0,5,5
62401618,0,,,400,198,202,27,15,12,373,183,190,196,105,91,367,180,187,363,178,185,177,78,99,89,30,59,27,7,20,1,1,0,0,0,0,188,188,76,51,35,17,5,4,0,110,86,24,8,132,1,58,21
62401619,0,,,428,212,216,29,16,13,399,196,203,207,110,97,395,195,200,391,192,199,192,86,106,101,40,61,23,7,16,3,0,3,0,0,0,206,205,72,77,38,8,9,1,0,133,111,22,13,130,3,44,41
62401629,0,,,188,84,104,17,7,10,171,77,94,79,43,36,168,75,93,168,75,93,92,34,58,49,16,33,19,5,14,0,0,0,0,0,0,91,91,36,31,10,10,4,0,0,55,49,6,4,62,0,23,17
62401639,0,,,87,43,44,5,1,4,80,40,40,36,18,18,79,40,39,78,40,38,44,22,22,18,6,12,2,0,2,0,0,0,0,0,0,46,46,21,15,4,6,0,0,0,25,18,7,0,33,2,11,7
62401730,2,62401740,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401740,1,,62401730;62401750,152,80,72,6,3,3,187,90,97,65,35,30,183,90,93,182,90,92,122,55,67,77,22,55,47,11,36,12,2,10,1,0,1,76,75,42,19,9,8,0,0,0,36,29,7,1,49,2,23,9
62401750,2,62401740,,41,13,28,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401761,0,,,123,66,57,1,1,0,122,65,57,57,32,25,122,65,57,120,64,56,65,33,32,27,12,15,6,2,4,0,0,0,0,0,0,56,56,16,21,13,5,0,1,0,40,32,8,1,47,0,11,11
62401772,2,62401782,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401779,0,,,21,10,11,0,0,0,21,10,11,9,3,6,20,10,10,20,10,10,12,7,5,5,3,2,2,2,0,0,0,0,0,0,0,10,10,3,5,0,2,0,0,0,7,6,1,0,9,0,3,4
62401782,1,,62401772;62401794,414,195,219,35,18,17,383,178,205,177,95,82,374,172,202,368,169,199,206,83,123,102,39,63,45,11,34,5,2,3,2,0,2,162,162,47,50,33,16,10,5,4,117,76,41,5,134,0,35,30
62401789,0,,,506,229,277,45,21,24,461,208,253,236,116,120,453,204,249,449,202,247,225,92,133,118,46,72,40,9,31,4,0,4,2,0,2,230,228,75,86,38,21,6,1,1,153,125,28,12,149,2,48,40
62401792,0,,,360,165,195,27,11,16,333,154,179,169,85,84,322,151,171,321,150,171,164,69,95,90,33,57,24,11,13,2,1,1,0,0,0,157,157,60,49,19,18,4,0,7,97,69,28,6,120,0,47,25
62401794,2,62401782,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62401797,0,,,56,29,27,3,2,1,53,27,26,27,14,13,53,27,26,52,27,25,26,13,13,17,8,9,7,3,4,0,0,0,0,0,0,21,21,5,7,4,1,3,1,0,16,10,6,1,18,0,5,4
62401798,0,,,34,17,17,1,1,0,33,16,17,18,10,8,31,15,16,31,15,16,15,6,9,8,3,5,2,1,1,0,0,0,0,0,0,15,15,5,7,1,1,0,0,1,10,8,2,0,10,1,3,2
62402001,0,,,99,44,55,3,2,1,96,42,54,20,9,11,96,42,54,95,42,53,76,33,43,36,15,21,7,4,3,0,0,0,0,0,0,58,58,25,26,6,1,0,0,0,33,32,1,0,52,0,22,21
62402020,0,,,163,73,90,5,3,2,158,70,88,60,27,33,155,69,86,155,69,86,98,43,55,46,22,24,19,8,11,2,0,2,1,0,1,81,81,26,38,10,4,3,0,0,55,48,7,1,64,0,19,25
62402030,1,,62402040,102,45,57,2,0,2,102,45,57,29,17,12,101,44,57,101,44,57,73,28,45,37,14,23,10,1,9,2,0,2,0,0,0,59,59,25,26,9,0,0,0,0,34,28,6,1,53,0,22,16
62402040,2,62402030,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402109,0,,,79,40,39,3,1,2,76,39,37,35,16,19,76,39,37,74,39,35,41,23,18,20,8,12,6,3,3,0,0,0,0,0,0,38,38,13,15,8,0,1,0,1,25,17,8,1,31,0,11,6
62402119,0,,,38,19,19,3,2,1,35,17,18,19,10,9,34,16,18,33,16,17,16,7,9,8,3,5,5,2,3,2,1,1,0,0,0,18,18,6,9,1,0,1,1,0,12,11,1,1,10,0,2,4
62402207,2,62402261,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402217,2,62402261,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402261,1,,62402207;62402217,41,19,22,1,1,0,46,21,25,14,7,7,45,21,24,45,21,24,32,14,18,20,10,10,3,1,2,0,0,0,0,0,0,19,19,5,15,1,1,1,0,0,18,15,3,1,20,0,3,12
62402271,1,,62402272;62402273;62402282,12,5,7,1,1,0,20,8,12,7,4,3,20,8,12,20,8,12,13,4,9,6,1,5,3,1,2,0,0,0,0,0,0,8,8,5,8,0,0,0,0,0,8,7,1,1,9,0,4,4
62402272,2,62402271,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402273,2,62402271,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402282,2,62402271,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402333,0,,,109,55,54,3,1,2,106,54,52,37,21,16,104,53,51,102,52,50,69,33,36,40,20,20,11,4,7,0,0,0,0,0,0,54,54,18,23,11,0,1,0,1,36,29,7,1,46,0,13,13
62402343,2,62402344,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402344,1,,62402343,7,4,3,0,0,0,9,5,4,6,4,2,9,5,4,9,5,4,3,1,2,3,1,2,3,1,2,0,0,0,0,0,0,3,3,0,3,1,0,0,0,0,4,3,1,0,2,0,0,1
62402373,2,62402374,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402374,1,,62402373,372,178,194,15,4,11,359,175,184,163,88,75,355,173,182,350,170,180,196,87,109,98,39,59,29,13,16,1,0,1,0,0,0,188,188,71,77,22,15,2,1,1,118,102,16,2,138,1,48,43
62402383,0,,,49,27,22,10,5,5,39,22,17,14,8,6,37,21,16,37,21,16,25,14,11,11,7,4,1,1,0,0,0,0,0,0,0,18,18,3,9,3,0,1,1,1,15,13,2,3,16,0,3,7
62402384,0,,,88,42,46,7,2,5,81,40,41,34,19,15,80,40,40,80,40,40,47,21,26,22,6,16,5,2,3,0,0,0,0,0,0,48,48,24,16,2,5,0,1,0,22,18,4,0,36,0,17,10
62402393,0,,,70,28,42,0,0,0,70,28,42,15,7,8,70,28,42,70,28,42,55,21,34,30,7,23,17,3,14,1,0,1,0,0,0,27,26,9,9,7,1,0,0,0,17,11,6,0,25,0,9,7
62402394,0,,,74,25,49,13,5,8,61,20,41,32,9,23,60,20,40,59,20,39,29,11,18,14,6,8,1,0,1,0,0,0,0,0,0,36,36,13,14,4,4,1,0,0,22,22,0,0,21,0,11,6
62402702,1,,62402704,76,41,35,5,4,1,73,38,35,43,25,18,72,37,35,72,37,35,30,13,17,15,5,10,8,3,5,0,0,0,0,0,0,30,30,4,16,5,3,3,0,0,27,19,8,1,18,0,2,4
62402704,2,62402702,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402706,0,,,12,6,6,0,0,0,12,6,6,6,2,4,11,6,5,11,6,5,6,4,2,4,2,2,0,0,0,0,0,0,0,0,0,5,5,0,3,2,0,0,0,0,5,4,1,0,4,0,0,1
62402707,0,,,260,126,134,21,6,15,238,119,119,123,68,55,233,116,117,233,116,117,115,51,64,70,27,43,25,12,13,2,2,0,1,0,1,119,119,43,35,21,16,4,0,0,74,55,19,5,82,0,26,13
62402716,2,62402717,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
62402717,1,,62402716,55,32,23,2,0,2,55,33,22,31,21,10,55,33,22,54,33,21,24,12,12,10,6,4,3,2,1,1,1,0,0,0,0,30,30,16,10,4,1,1,0,0,16,14,2,0,16,1,3,5
62402721,0,,,49,24,25,6,2,4,42,21,21,26,14,12,41,20,21,41,20,21,16,7,9,6,2,4,1,0,1,0,0,0,0,0,0,20,20,8,4,5,1,1,0,1,12,8,4,1,11,1,2,3
62402722,0,,,481,282,199,40,26,14,441,256,185,306,199,107,435,253,182,430,253,177,135,57,78,58,15,43,20,5,15,2,0,2,1,0,1,270,270,162,48,29,21,8,2,0,107,87,20,12,102,33,41,19
