book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
否定しない習慣_original,0.86654925,0.9956304,14.553964,55.459152,25.617107,31.87674,0.921875,7.708918053112448,9.569767441860465,57.0
呪術廻戦_original,91.28947,143.85815,1783.7258,5842.526,5473.246,4366.4995,0.890625,1098.661340231086,24.46153846153846,5223.0
和楽_original,2.9025893,4.9870086,64.496124,185.76572,181.38278,143.88155,0.828125,39.83763190206962,2.2028985507246377,211.0
四季の別冊漢字館_original,2.911735,4.2912226,71.42831,186.35104,134.14247,130.64061,0.921875,33.62044918422355,4.76,205.0
四月になれば彼女は_original,0.31962278,0.55408704,96.09723,20.455858,87.941414,68.16483,1.0,4.019077906028976,24.390243902439025,14.0
団地のふたり_original,2.7721987,3.202416,73.68041,177.42072,70.82502,107.308716,0.578125,25.619328086253308,0.0,231.0
国民の違和感は_9割正しい,0.5322093,0.60110795,43.71158,34.061394,44.843727,40.872234,1.0,4.80886396413443,0.0,24.0
地縛少年_花子くん,9.852152,23.104362,282.61432,630.5377,763.5884,558.9135,0.921875,183.22787010251912,26.26890756302521,569.0
地雷グリコ_original,2.7310123,4.4060545,50.209503,174.78479,213.594,146.19609,0.609375,35.15092510528996,25.47457627118644,182.0
地面師たち_original,3.6378055,4.206384,96.1605,232.81955,110.41125,146.46376,0.59375,27.53730603194992,14.152380952380952,513.0
報知高校野球_original,1.6713814,3.4947126,54.229656,106.96841,110.8547,90.68426,0.9375,27.4914935135271,16.838709677419356,81.0
塞王の楯_original,1.7574975,2.0145655,138.57164,112.47984,159.79422,136.94856,1.0,13.017315934729387,15.485436893203884,122.0
境界線_original,0.8868823,1.1456956,45.209465,56.760468,50.333054,50.76766,0.96875,7.766480483344119,6.065217391304348,63.0
壮快_original,1.1082733,1.6556624,25.927757,70.92949,50.888863,49.248703,0.921875,13.189824375073705,1.76,89.0
変な家_original,27.245216,28.475422,324.24356,1743.6938,1021.721,1029.8861,1.0,210.7928948615214,28.338983050847457,778.0
変な絵_original,22.03212,23.327492,1095.4409,1410.0557,444.46045,983.31903,0.03125,179.9838129509109,22.902654867256636,357.0
夏目友人帳_original,2.2849245,2.492765,256.18427,146.23517,312.13235,238.18391,1.0,17.81606247801592,30.256,90.0
外科医、島へ_泣くな研修医,0.8400296,0.94145405,45.786274,53.761894,65.76726,55.105145,1.0,4.855933544793396,29.475409836065573,20.0
夜明けのすべて_original,0.6516079,0.74928784,52.6242,41.702904,52.867363,49.06482,1.0,5.84723112866376,0.9411764705882353,37.0
夜桜さんちの大作戦_original,0.6038531,0.7841551,64.04315,38.6466,58.84295,53.844234,1.0,6.095223764936991,22.178217821782177,33.0
大きな字の漢字ナンクロ_original,1.9995396,3.424336,59.77325,127.970535,108.91716,98.886986,0.953125,26.903092221504423,12.96774193548387,104.0
大きな字の難問漢字ナンクロ_original,1.9410598,3.6296744,55.43428,124.22783,125.39627,101.68613,0.875,28.97923803220278,0.582089552238806,120.0
大ピンチずかん_original,3.6466703,4.754145,155.88791,233.3869,148.44215,179.239,0.984375,32.72332402554325,4.5875,528.0
大人のおしゃれ手帖_original,3.0678449,5.628548,85.51314,196.34207,179.66995,153.84172,0.921875,44.934040769373915,2.4411764705882355,216.0
大河ドラマ_光る君へ,0.8498932,0.9650829,38.461464,54.393166,17.579983,36.81154,0.984375,7.437136601442372,25.16949152542373,6.0
大迫力！異常存在ＳＣＰ大百科_original,0.8432138,0.9815661,19.077536,53.965683,26.201725,33.08165,0.890625,5.056782963113317,2.5517241379310347,52.0
天国大魔境_original,1.064167,1.1134461,82.026924,68.10669,109.26961,86.467735,1.0,5.333992863384315,30.744,7.0
天文ガイド_original,1.4297466,2.8864672,41.620613,91.503784,88.57666,73.90035,0.921875,23.060656972348497,13.072916666666666,82.0
天然生活_original,5.703379,10.322611,142.43704,365.01627,346.9349,284.79605,0.828125,82.50464492828606,28.264462809917354,517.0
女の園の星_original,4.887392,5.7843914,481.23367,312.7931,356.11646,383.38107,1.0,22.97306444998231,27.141666666666666,344.0
好きを言語化する技術_original,1.8932328,2.3157845,49.97756,121.1669,72.971405,81.371956,0.46875,15.188126966027925,11.450980392156863,223.0
婦人公論_original,7.0932984,11.039065,198.68735,453.9711,340.3546,331.00436,0.90625,86.46142836624229,19.386138613861387,588.0
婦人画報_original,2.7246377,4.181787,70.177025,174.37682,134.4381,126.33065,0.78125,33.393447638946235,1.1594202898550725,248.0
婿どの相逢席_original,0.9240892,1.026223,42.642082,59.14171,61.736153,54.50665,1.0,5.86155273063505,26.361344537815125,22.0
嫌われる勇気_自己啓発の源流「アドラー」,1.1375892,1.3849672,25.201786,72.80571,34.910007,44.305832,0.734375,10.627589993394059,27.633333333333333,124.0
子宝船_original,1.4308288,1.7576005,91.97026,91.573044,109.525375,97.68955,1.0,13.042159882754623,10.89795918367347,157.0
季節の漢字道_original,2.0731518,3.5374942,54.27536,132.68172,119.26897,102.07535,0.9375,28.29995289993365,0.0,94.0
宅建士の教科書_2024,0.64443004,0.66133165,12.529343,41.243523,29.026752,27.599874,1.0,5.290653370841521,0.0,0.0
宇宙兄弟_original,0.5801831,0.90390813,331.03845,37.131718,317.84882,228.67299,1.0,5.723015661639467,27.608333333333334,37.0
安心_original,1.3985994,1.9410223,29.917992,89.51036,61.96795,60.465435,0.828125,15.485771247023047,12.46938775510204,108.0
宝塚GRAPH_original,1.3995956,2.0972238,36.66246,89.57412,73.2527,66.49643,0.90625,15.596620620778994,23.568807339449542,78.0
宝石の国_original,10.078125,24.88442,129.0,645.0,1161.0,645.0,0.375,199.07536261426225,0.0,645.0
実は、拙者は_original,1.1132455,1.5184544,48.342747,71.24771,40.39692,53.32912,0.96875,12.142196707831296,3.038961038961039,90.0
実力検定ナンプレ_original,1.4244905,2.1462517,35.24072,91.16739,65.28311,63.897076,0.921875,16.853003069550972,5.023809523809524,89.0
実力検定中級ナンプレ_original,1.5776666,2.0306892,37.942963,100.970665,59.168068,66.02723,0.859375,15.12452393781708,28.721311475409838,122.0
実力番付ナンプレ_original,1.3516884,1.6695912,29.77827,86.50806,48.616467,54.9676,0.875,12.885803948277088,2.960526315789474,94.0
実用家計簿_original,2.9952278,3.8921504,69.25248,191.69458,154.27975,138.40894,0.46875,23.960783216058072,21.743589743589745,263.0
実際にあった怖い話_original,1.6922696,2.9066598,63.70951,108.30525,100.64888,90.88788,0.9375,23.01961071202599,3.7777777777777777,77.0
家庭画報_original,4.17203,5.9005237,106.52843,267.00992,179.77408,184.43745,0.890625,46.617923936299164,13.375,334.0
家庭画報_プレミアムライト版,1.7831646,2.2477536,37.89888,114.122536,75.67716,75.89953,0.9375,17.24333907070589,24.931623931623932,78.0
家計ノート_2025,6.488597,8.047833,143.07397,415.2702,300.16064,286.16827,0.40625,60.47929558555929,18.11111111111111,1032.0
家計簿_2025,4.1234226,5.2560644,76.30518,263.89905,313.7361,217.9801,0.25,41.806425532655275,4.621951219512195,428.0
家電批評_original,1.1521542,1.6102575,25.84038,73.73787,52.97767,50.85197,0.84375,12.850339220031993,25.991304347826087,72.0
将棋界_original,6.809394,10.306009,180.378,435.8012,327.0774,314.41885,0.890625,82.33139702042062,12.148936170212766,421.0
小学一年生_original,3.481299,4.402652,179.5857,222.80313,200.93402,201.10762,1.0,32.1908322754959,21.782608695652176,335.0
小学生でもわかる世界史_original,1.1116269,1.2272716,21.590422,71.14412,32.4857,41.74008,0.984375,8.962003880362921,6.135802469135802,70.0
小学館のシールくじ_original,3.3027942,4.5998693,137.61378,211.37883,97.57585,148.85616,0.875,29.261396153081716,28.78048780487805,216.0
小学館スペシャル_小学8年生,0.9887555,1.3523471,26.49542,63.280354,40.785446,43.520405,0.953125,10.410514415542387,6.655172413793103,75.0
小説8050_original,0.94882447,1.1447612,43.398624,60.724766,52.26832,52.13057,1.0,8.333556896605431,26.423423423423422,54.0
小説_葬送のフリーレン前奏,0.9595757,1.0571357,68.09578,61.412846,88.82529,72.77797,1.0,8.452482023751747,1.0,28.0
小説機動戦士ガンダムシードフリーダム_original,2.4095516,2.4789114,87.16591,154.2113,148.85043,130.07588,1.0,8.079221167770804,28.524590163934427,7.0
少女コミック_original,1.7280446,2.8716846,42.44049,110.59486,95.00084,82.67873,0.921875,21.80291255565976,25.008849557522122,79.0
少年A_original,1.9141253,3.4017947,65.45611,122.50402,112.01198,99.9907,0.921875,27.214054278299308,0.31343283582089554,110.0
少年と犬_original,1.1802819,1.5391507,32.478676,75.53804,41.216785,49.744503,0.640625,12.31320591044397,0.0,141.0
少年ガンガン_original,1.6186752,3.650476,45.452194,103.595215,110.83798,86.628456,0.9375,29.02868802888781,17.327272727272728,76.0
少年サンデー_サンデーＳ,2.0459719,3.650625,105.81436,130.9422,139.95212,125.56956,0.953125,29.202562451218366,11.170212765957446,125.0
少年ジャンプ_ジャンプGIGA,13.359375,64.634674,641.26294,855.0,1399.3085,965.1904,0.9375,517.0773636507404,0.0,855.0
少年ジャンプ_夏ジャンプGIGA,0.015625,0.125,479.61078,1.0,479.21082,319.94052,1.0,1.0,0.0,1.0
少年チャンピオン_original,2.757537,4.995363,124.96155,176.48236,106.10283,135.84892,0.90625,23.491683218263418,1.375,486.0
山と渓谷_original,7.16428,10.892216,138.10834,458.51392,424.1363,340.25284,0.65625,86.91435879738347,5.052631578947368,559.0
山田くんとＬｖ９９９の恋をする_original,8.796804,18.628946,230.02122,562.9955,597.62897,463.54858,0.75,148.94578412380204,2.923076923076923,641.0
希望の糸_original,0.8872816,1.1087252,20.307468,56.786022,34.27703,37.12351,0.96875,6.851459708651892,18.611650485436893,88.0
平和の国の島崎へ_original,0.98698854,1.0828865,45.84137,63.167267,64.96952,57.992718,1.0,6.555495131882479,30.256,27.0
幼稚園WAR斯_original,0.43745372,0.63233584,65.13393,27.997038,65.80341,52.97813,1.0,4.789527628872041,20.514851485148515,17.0
幼稚園_original,3.48103,4.184906,103.18851,222.78592,145.80411,157.2595,0.953125,28.90003807729963,25.177966101694917,214.0
幾世の鈴_あきない世傳金と銀,3.1655953,3.2501507,164.54938,202.5981,245.58862,204.24536,1.0,22.935809041742353,26.6,18.0
店長がバカすぎて_original,0.993531,1.1699525,26.357298,63.585983,43.23777,44.39369,0.984375,7.844526033307963,23.945945945945947,63.0
弁当にも使えるやる気1%ごはん作りおき_original,1.1285144,1.3336451,22.43938,72.22492,33.84027,42.834858,0.859375,9.484245328031779,18.071428571428573,91.0
心に効く美容_original,0.68218327,0.80865854,79.598236,43.65973,84.03486,69.0976,1.0,6.225856733402011,13.804597701149426,28.0
思考の整理学_original,0.99162793,1.4449617,45.352356,63.464188,40.85034,49.88896,0.9375,10.840490613235012,23.31578947368421,84.0
怪獣８号_original,30.122149,67.66644,1479.53,1927.8175,2185.5757,1864.3077,0.90625,522.0656271310975,8.98913043478261,2974.0
恋か隠居か_新・酔いどれ小籐次,2.611855,2.7385309,367.08942,167.15872,433.95288,322.73367,1.0,16.06405709945297,31.0,9.0
恋せよまやかし天使ども_original,2.6119344,3.1272168,100.98763,167.1638,119.344215,129.1652,1.0,23.8299149269499,24.061946902654867,218.0
意趣_惣目付臨検仕る,1.6641724,1.7230554,96.84217,106.507034,139.44498,114.26473,1.0,10.22774554729594,18.333333333333332,11.0
愚王_original,0.7793027,1.1811203,110.72524,49.875374,92.887955,84.49619,1.0,6.62777494655172,23.723214285714285,53.0
懸賞なび_original,1.3762746,2.4187827,43.219173,88.08157,79.76459,70.35511,0.953125,19.060992175223657,25.8018018018018,65.0
成瀬は信じた道をいく_original,1.9216988,2.4369497,117.37659,122.98872,74.1319,104.8324,1.0,14.037540634233823,7.0,141.0
成瀬は天下を取りにいく_original,2.013475,2.3872957,272.63483,128.8624,302.29895,234.59871,1.0,14.978240158521102,4.684782608695652,262.0
振り出し_original,1.5594171,1.620443,70.6017,99.8027,110.52277,93.64239,1.0,6.867822399153608,29.991935483870968,8.0
探花_隠蔽捜査,1.5909202,1.9417379,154.99399,101.81889,116.75265,124.52184,1.0,12.060346277728517,28.025,127.0
推しの子_original,44.783833,86.93895,942.817,2866.1653,2882.6235,2230.5354,0.859375,691.2844804937494,6.609195402298851,2973.0
放課後ミステリクラブ_original,2.428317,3.0547173,49.00805,155.4123,144.95398,116.45811,0.40625,20.022989743816623,26.959349593495936,205.0
放課後少年_花子くん,1.698005,1.8106866,95.40079,108.67232,136.08188,113.38499,1.0,7.941030572684527,27.243697478991596,32.0
散歩の達人_original,3.8933353,5.5578337,65.595856,249.17346,187.85593,167.54175,0.75,43.96141503070206,11.44578313253012,329.0
数値化の鬼_original,0.67016447,0.8943583,19.46761,42.890526,24.91426,29.0908,0.9375,6.440848122932413,3.4761904761904763,68.0
数字の大きなナンプレ_original,1.5643973,2.24427,37.305847,100.12143,74.468735,70.632,0.859375,17.15890000019443,23.37735849056604,74.0
数学1A基礎問題精講_original,0.7892344,0.9505311,17.41946,50.511,24.924562,30.951675,0.921875,7.386801222723564,10.212765957446809,62.0
文字の大きなクロスワード_original,5.838229,9.320982,149.1803,373.64667,260.22455,261.01718,0.890625,74.50275395973463,13.118279569892474,535.0
文藝春秋_original,14.068476,20.410534,399.0377,900.38245,703.74146,667.7205,0.953125,158.2856980222473,19.098039215686274,904.0
文豪ストレイドッグス_original,1.5963175,1.7387792,102.48291,102.16432,142.77061,115.80595,1.0,7.367793261887083,29.739837398373982,31.0
新九郎、奔る！_original,2.221692,2.2699363,106.4105,142.1883,163.28583,137.29488,1.0,8.74741686735523,26.6,8.0
新本所おけら長屋_original,7.275976,11.098835,165.56639,465.66248,431.55426,354.26108,0.5625,87.77621677576727,25.16949152542373,467.0
新！店長がバカすぎる_original,0.80682844,1.0213853,58.18641,51.63702,66.59514,58.806187,1.0,7.562616855864281,21.53153153153153,54.0
新ＮＩＳＡ入門_original,0.49735773,0.5582165,24.560392,31.830894,24.980394,27.123894,1.0,3.823294522366434,1.6486486486486487,24.0
方舟_original,1.8532852,2.4244964,98.978485,118.61025,82.5163,100.03501,0.984375,19.395970869207975,0.0,270.0
旅行の手帖_original,1.4963026,2.157041,34.8206,95.76337,65.89009,65.491356,0.921875,17.168085570505582,18.82,112.0
旅行読売_original,1.9862009,2.5697844,44.654892,127.11686,75.563126,82.44496,0.921875,19.359044424857384,18.513761467889907,161.0
日ソ戦争_original,1.8865697,2.509186,40.979115,120.74046,105.98211,89.233894,0.5,17.479655739976813,29.089430894308943,182.0
日刊スポーツマガジン_プロ野球選,0.0,0.0,152.72163,0.0,152.72163,101.81442,1.0,0.0,0.0,0.0
日本の名城_original,0.03381885,0.17700084,146.78012,2.1644063,146.03992,98.32815,1.0,1.3954159058744877,10.075268817204302,2.0
日本の名城_全国版,0.9644475,1.1979285,34.768623,61.72464,38.400402,44.964554,0.984375,8.693842199477904,8.947368421052632,75.0
日本の名馬・名勝負_全国版,0.4540963,0.75689024,114.14218,29.062162,104.24506,82.48313,1.0,5.465351321224924,23.504504504504503,28.0
日本保守党_original,1.1964489,1.2269213,53.008427,76.57273,83.3584,70.97985,1.0,6.166606095151244,18.74074074074074,3.0
日本版_ニューズウィーク,2.5248544,3.574157,102.89036,161.59068,105.94771,123.47626,0.921875,22.915174741038626,4.0125,349.0
日経ウーマン_original,2.7262893,4.0228286,78.43407,174.48251,125.44556,126.120705,0.90625,31.909707895989847,1.3142857142857143,267.0
日経エンタテインメント！_original,3.3082929,6.339193,83.441025,211.73074,179.08286,158.08487,0.875,50.68796084963129,11.53763440860215,199.0
日経サイエンス_original,1.2989241,2.0242164,28.52824,83.13114,67.23082,59.630066,0.921875,16.111819484250997,0.8656716417910447,82.0
日経ソフトウエア_original,1.0057561,1.5918566,27.6944,64.36839,50.5394,47.53406,0.84375,12.50192072224672,5.035714285714286,79.0
日経トレンディ_original,3.4232097,5.043233,94.21555,219.08542,146.33879,153.21326,0.84375,40.18300592962856,0.8507462686567164,350.0
日経トレンディ_絶対見逃せな,6.298404,14.231118,108.31189,403.09787,642.11505,384.50827,0.703125,113.8338062969781,13.829268292682928,402.0
日経マネー_original,4.9010468,8.790634,142.88213,313.667,278.25647,244.9352,0.9375,67.21576857626387,20.548076923076923,365.0
日経ＰＣ２１_original,3.9218483,5.799137,96.37616,250.99829,178.94197,175.4388,0.890625,46.00992271766028,12.8659793814433,398.0
日記兼用お料理家計簿_2025,3.9095154,4.7620444,88.73872,250.20898,179.41504,172.78758,0.40625,29.281795220700936,17.99145299145299,390.0
明るい暮らしの家計簿_original,6.5497932,7.673864,149.93832,419.18677,203.86128,257.66214,0.671875,35.01765694057927,15.072916666666666,1150.0
星のカービィ_original,1.0775107,1.2946337,94.520386,68.960686,112.198715,91.89327,1.0,7.080153525232153,2.847058823529412,57.0
星の王子さま_original,1.098177,1.4240667,31.257647,70.283325,36.491875,46.010944,0.875,11.338514763727122,10.051948051948052,117.0
星を掬う_original,2.0936835,2.4689064,36.858932,133.99574,68.376175,79.743614,0.75,14.273009170288192,28.368,135.0
星を編む_original,0.6714836,0.80540544,17.363655,42.97495,27.54256,29.293722,1.0,6.154717925684955,29.693548387096776,37.0
映画秘宝_original,1.5983062,2.493544,48.0624,102.291595,84.799805,78.384605,0.953125,19.59238692557045,7.682926829268292,88.0
春の嵐とモンスター_original,2.9729002,3.5357502,129.93398,190.26561,156.73366,158.97774,1.0,27.441995858130294,5.530120481927711,280.0
昭和40年男_original,2.3071892,3.6544154,63.34328,147.66011,119.22789,110.07709,0.921875,28.96437334825563,2.24,138.0
昭和50年男_original,1.482063,2.5151694,42.201702,94.852036,85.119415,74.05772,0.921875,19.664939413468897,20.107843137254903,92.0
昭和落語名演_秘蔵音源,0.078136094,0.27950853,413.34174,5.00071,411.342,276.5615,1.0,2.2352816479220845,27.133333333333333,5.0
時々ボソッとロシア語でデレる隣のアー_original,2.9493484,3.3996685,219.8135,188.7583,269.04752,225.87311,1.0,23.30066609157871,28.735537190082646,251.0
時空旅人_original,1.1938002,1.7517076,30.970642,76.40321,54.990807,54.12155,0.921875,13.976500613341269,7.195402298850575,85.0
暁のヨナ_original,9.4692135,20.21434,289.276,606.02966,650.0432,515.1163,0.90625,160.44710193136817,15.145631067961165,496.0
暇と退屈の倫理学_original,1.2876067,1.5231353,18.84121,82.40683,41.924263,47.724102,0.828125,9.805536736940873,20.19626168224299,77.0
暗殺_original,0.6734796,0.8273576,91.66373,43.102695,99.35758,78.04133,1.0,5.979804552649646,19.25,58.0
暮しの手帖_original,4.6173306,8.681916,135.98392,295.50916,280.044,237.17903,0.890625,68.34053120251926,8.454545454545455,405.0
書いてはいけない_original,3.356992,3.5746381,69.21692,214.84749,155.15591,146.40677,1.0,27.935263895681317,22.32,130.0
最強のりものヒーローズ_original,2.2958317,3.6635408,47.333748,146.93323,126.810074,107.02567,0.796875,28.5589209333015,25.54310344827586,203.0
最強の外国語習得法_original,0.7998513,0.9324907,16.682386,51.190483,31.31731,33.063396,1.0,7.459925551444834,0.0,41.0
最強ジャンプ_original,10.306913,24.314564,558.88434,659.64246,878.729,699.08527,0.96875,192.67513951358941,13.877551020408163,531.0
最強王図鑑キーホルダー_勇者の紋章,0.58729106,0.61865896,37.631523,37.586628,45.988087,40.40208,1.0,4.797885221507992,14.348837209302326,19.0
最高段位認定_難問ナンプレ,2.0332909,2.573596,48.88382,130.13062,76.624214,85.21288,0.90625,19.12189672383153,10.180851063829786,166.0
月下のサクラ_original,1.5402141,1.7356721,50.386864,98.5737,88.675476,79.21201,1.0,7.5469049147235125,30.203252032520325,45.0
月刊Hａｎａｄａ_original,5.953475,11.157366,196.31201,381.0224,349.62695,308.98712,0.953125,89.16789911455191,29.00826446280992,397.0
月刊Pumpkin_original,2.9040632,3.3114505,222.22568,185.86005,269.68216,225.92262,1.0,22.85153708263306,23.228070175438596,73.0
月刊_紙の爆弾,1.4041752,2.023576,27.77921,89.86721,68.801544,62.149323,0.859375,15.957969127426583,18.5,82.0
月刊ぐるっと千葉_original,1.1432723,1.6473367,28.145676,73.169426,52.191334,51.16881,0.953125,12.319244662163534,24.0,77.0
月刊コンプエース_original,1.5538342,2.5412004,49.592323,99.44539,90.21774,79.75182,0.9375,19.8411599583717,24.789473684210527,73.0
月刊ザ・テレビジョン_首都圏版,20.271639,30.870453,499.14233,1297.3849,928.59467,908.37396,0.8125,240.54950733542051,30.256,1437.0
月刊スカパー！_original,3.8113775,6.065995,90.96785,243.92816,207.09056,180.66219,0.90625,48.52796132663726,0.0,165.0
月刊ダンスビュウ_original,1.6203699,2.5732048,47.199493,103.703674,84.625244,78.50947,0.921875,19.15285813228804,17.71559633027523,87.0
月刊ニュータイプ_original,8.883884,18.760899,311.63434,568.5686,590.99896,490.40063,0.9375,149.6259490564271,17.801980198019802,514.0
月刊バスケットボール_original,1.6200867,2.3043196,53.061768,103.68555,80.60349,79.116936,0.953125,18.326049461064027,15.14,110.0
月刊少女野崎くん_original,0.4116619,0.7478464,234.87613,26.346361,226.83891,162.68713,1.0,5.112531746165248,26.423728813559322,24.0
月刊少年マガジン_original,3.3891928,6.319418,89.344086,216.90834,201.53209,169.26152,0.953125,50.38830012083969,1.2173913043478262,155.0
月刊碁ワールド_original,1.9572928,3.045181,48.71962,125.26674,101.17334,91.7199,0.875,23.935958090619884,10.301204819277109,118.0
月刊自家用車_original,1.0968597,1.8273829,29.676939,70.19902,58.66813,52.848034,0.921875,14.026902688298073,24.017857142857142,63.0
月刊陸上競技_original,2.3504033,4.1412206,58.703865,150.42581,143.01576,117.38181,0.875,32.21352569933028,23.444444444444443,124.0
月刊ＴＶガイド_関東版,11.7787285,18.196058,274.8241,753.8386,572.54395,533.73553,0.796875,145.56299061540656,0.36363636363636365,844.0
月刊ｆｌｏｗｅｒｓ_original,4.59595,8.068396,135.59111,294.1408,277.76428,235.83208,0.90625,64.54402283536018,9.35483870967742,228.0
木曜日にはココアを_original,0.85631144,1.2125028,18.642515,54.803932,31.281595,34.909348,0.90625,9.319632151289756,16.41509433962264,72.0
未だ謎_original,3.060349,3.157891,213.63266,195.86234,291.9776,233.8242,1.0,21.586431481966624,28.049180327868854,22.0
本を守ろうとする猫の話_original,0.59618163,0.81401086,22.202732,38.155624,26.449812,28.936056,0.953125,4.8309362547962165,5.376470588235295,31.0
本当にあった愉快な話_original,1.4737352,2.3782046,33.84987,94.31905,84.40617,70.85836,0.84375,18.88970319210817,5.853932584269663,88.0
本当の自由を手に入れるお金の大学_original,8.886627,12.341083,130.59326,568.74414,866.81036,522.04926,0.265625,97.15335453691726,16.110091743119266,623.0
本心_original,2.667292,3.1070256,103.73114,170.7067,62.117332,112.18506,0.390625,22.388753591487863,28.049180327868854,189.0
朽ちないサクラ_original,0.71153426,0.8441246,46.795547,45.538193,48.986404,47.106716,1.0,6.744642708030784,0.21212121212121213,44.0
東京カレンダー_original,2.094252,3.1627028,95.52618,134.03214,112.74445,114.10092,0.953125,23.354119620296537,11.33695652173913,229.0
東京人_original,1.9409795,2.4185817,47.789383,124.22269,73.74403,81.9187,0.9375,18.676545146602397,14.350515463917526,126.0
東京卍リベンジャーズ_場地圭介からの,0.91454685,1.0240322,61.369408,58.531,84.68949,68.19663,1.0,4.427324825749142,30.0,19.0
東京都立高校_original,2.077104,2.9889882,39.12775,132.93466,135.61626,102.55955,0.53125,22.128374005968475,22.403361344537814,185.0
架空犯_original,14.609375,19.76305,187.0,935.0,1682.9999,935.0,0.046875,158.1043958908164,0.0,935.0
栄養と料理_original,1.4990646,2.1406367,28.748354,95.94013,72.36604,65.684845,0.90625,17.065647660210704,4.436619718309859,81.0
栗原はるみ_original,8.135732,14.140379,176.08575,520.6868,483.75235,393.5083,0.734375,112.74584743864136,5.435294117647059,553.0
森のカフェと緑のレストラン_original,0.7171886,0.8443819,24.386913,45.90007,29.74324,33.34341,0.984375,6.755006813390743,0.13846153846153847,39.0
極楽街_original,1.852848,2.1897144,173.60382,118.582275,206.4761,166.22073,1.0,14.91081098852873,27.39830508474576,104.0
機動戦士ガンダム_サンダーボルト,3.2057977,3.257152,176.91167,205.17105,258.98007,213.68758,1.0,21.675752639192673,30.256,16.0
歌の手帖_original,1.5316783,2.601072,40.78998,98.02741,87.099884,75.30576,0.9375,20.681345020935296,5.059523809523809,77.0
正体_original,5.365547,6.557619,93.685165,343.39502,410.09048,282.39023,0.140625,50.586940942958655,25.88235294117647,461.0
正反対な君と僕_original,0.9839398,1.0620884,66.703285,62.97215,90.99391,73.55645,1.0,5.272459172482606,31.0,15.0
正欲_original,1.6895132,2.0747008,41.903572,108.128845,46.961838,65.66475,0.859375,15.521025539910971,18.09433962264151,179.0
正論_original,2.524437,3.884083,56.582706,161.56396,130.29144,116.146034,0.8125,29.877989987139912,20.690265486725664,161.0
歩く地図_東京散歩,0.7260393,0.9156433,35.531044,46.466515,34.423645,38.807068,0.96875,7.134361397337947,20.08910891089109,55.0
歴史人_original,2.1811926,2.8886817,44.282516,139.59633,87.04968,90.30951,0.90625,22.16403082611339,3.32967032967033,206.0
歴史群像_original,2.3350852,4.286707,71.29578,149.44545,135.7392,118.826805,0.9375,34.282383755488866,0.03076923076923077,156.0
歴史街道_original,2.7327542,3.9804528,67.4066,174.89627,128.1242,123.475685,0.953125,31.47036192154073,0.7183098591549296,197.0
残照の頂_original,0.6948535,0.8405097,63.41527,44.470623,70.905495,59.597126,1.0,6.724077701689982,0.0,55.0
段位認定上級ナンプレ_252题,1.815351,2.4351466,37.606415,116.182465,76.24396,76.67761,0.84375,19.212472819151603,17.91,121.0
段位認定中級ナンプレ_original,2.5545511,4.1433477,67.38934,163.49127,120.685776,117.188805,0.859375,31.741545348864125,2.4318181818181817,269.0
段位認定初級ナンプレ２５２題_oroginal,2.0078654,2.7042956,41.600124,128.50339,74.43823,81.513916,0.875,21.579838316997552,0.11940298507462686,164.0
段位認定超上級ナンプレ_252题,2.3897762,3.370426,53.85704,152.94568,107.22269,104.67513,0.875,25.996600669283993,5.0,158.0
殺戮にいたる病_original,0.8863554,1.1189153,20.066942,56.726746,29.56609,35.45326,0.8125,8.569487333011926,17.480392156862745,76.0
母の待つ里_original,2.190287,2.553694,130.61395,140.17838,172.71121,147.83452,1.0,14.26068540167122,22.49137931034483,127.0
気になる人_男じゃなかった,1.2810955,1.3834956,56.419884,81.99011,87.82344,75.41115,1.0,6.705328279019633,29.51219512195122,19.0
気の毒ばたらき_original,9.134246,9.566523,292.90192,584.59174,204.41376,360.63583,0.171875,76.24534328102287,0.3333333333333333,234.0
汝、星のごとく_original,1.0601727,1.2513105,20.879215,67.85105,33.574776,40.76835,0.90625,9.908174445258295,17.43877551020408,86.0
沈黙の終わり_original,0.6843641,0.9872987,178.16226,43.7993,171.36154,131.10771,1.0,7.792048324790702,1.8533333333333333,36.0
波瀾万丈の女たち_original,1.524131,2.5943053,45.557907,97.54438,79.914795,74.33903,0.921875,20.654483364042743,2.6923076923076925,88.0
流浪の月_original,1.2742611,1.7613504,28.352047,81.55271,56.649986,55.51825,0.765625,13.531672461108037,6.329670329670329,115.0
海が走るエンドロール_original,1.0029868,1.0720806,56.568268,64.191154,80.9086,67.22268,1.0,7.048518450362857,27.322314049586776,15.0
海の恐竜_original,2.4457712,2.895171,289.07486,156.52936,306.39154,250.66524,1.0,18.602264470457303,4.642857142857143,256.0
源氏物語の女君たち_original,0.7699858,0.87264454,34.01487,49.27909,51.420906,44.904957,1.0,4.472358463378756,29.26829268292683,20.0
滅びの前のシャングリラ_original,1.215972,1.2994136,22.60838,77.822205,50.483242,50.30461,1.0,8.935031529434475,26.6,23.0
漢字カナオレ_original,2.811209,2.8125386,82.478386,179.91737,154.44534,138.94704,1.0,22.500310582106774,0.0,0.0
